dataset,week,protocol,model,n,n_clusters,cluster_unit,auc_mean,auc_ci_low,auc_ci_high,pr_auc_risk_mean,pr_auc_risk_ci_low,pr_auc_risk_ci_high,brier_mean,brier_ci_low,brier_ci_high,ece_mean,ece_ci_low,ece_ci_high
oulab,10,cutoff_valid_to_activity,temporal_hgb,29244,22,presentation,0.8736829727306324,0.8549198308549764,0.8895648616866212,0.8882244315530821,0.8612209314002238,0.9098916859016999,0.13915636909510518,0.13035937808110012,0.14803910556152555,0.014763130063567663,0.01301263756927642,0.022742207417758797
oulab,10,static_full,base_lr_profile,32593,22,presentation,0.7075345422849784,0.6903459433581061,0.7257173387845377,0.7647899739420978,0.742742940475289,0.7823324269790831,0.21103210861727512,0.2049940094870897,0.21636588594882677,0.005735625410985554,0.005034792292459254,0.031968752029253096
oulab,10,static_full,base_rf_gini,32593,22,presentation,0.901012891344383,0.8874505750447548,0.9116888555426931,0.927518211711466,0.911678459740142,0.9391507774898133,0.12394454877816652,0.11660443953579486,0.13192236041082728,0.02090672396647747,0.016988795325258994,0.027203278878311518
oulab,10,static_full,stack_7_full,32593,22,presentation,0.9066935068255094,0.8946452127398246,0.9157916016666252,0.9307685773169919,0.916254086048253,0.9412046920255722,0.11983954326632255,0.11335435849218413,0.1272639067894623,0.007706891554181368,0.006617407392679792,0.013537891796239581
oulab,10,static_full,temporal_hgb,32593,22,presentation,0.8976137781295123,0.8828887124976084,0.9092317002176531,0.9237845713105788,0.9060998206078977,0.9365738070731814,0.12486985138445618,0.11728322202750471,0.13316103436308288,0.008121483575448972,0.007362671490566912,0.014786200324710166
oulab,12,activity_conditioned,base_lr_profile,29246,22,presentation,0.6373688738640991,0.6256898182366892,0.6489021004595784,0.6062507825754858,0.581205475317528,0.627703724157029,0.23495935384613192,0.23142357182962772,0.23879946767467394,0.006086704997907144,0.005630702289274478,0.036414525557077075
oulab,12,activity_conditioned,base_rf_gini,29246,22,presentation,0.8818664496539218,0.8651427805650046,0.8961925439167899,0.8956582362424843,0.8696754894925706,0.9156695010875304,0.13577304479514457,0.1274812481562656,0.14445497819787456,0.029644885827934824,0.026128391576170393,0.03704107929651159
oulab,12,activity_conditioned,stack_7_full,29246,22,presentation,0.8912396487615506,0.876371278352357,0.9035702539194366,0.9034088719350043,0.8800897066569335,0.9212554003861415,0.12899652864648692,0.12155500373255279,0.1367695079880242,0.004927971295493226,0.0061643857580233425,0.01497582775711909
oulab,12,activity_conditioned,temporal_hgb,29246,22,presentation,0.8797500014454147,0.8622982896179301,0.8948161444159989,0.8943245211457245,0.8675831713980215,0.9151436700998314,0.13515316748898892,0.1265197806806907,0.14405135124980717,0.008066095008744846,0.007578671450150495,0.01968058563865429
oulab,12,activity_to_cutoff_valid,base_lr_profile,25729,22,presentation,0.6303246837461706,0.6168293391498937,0.6425802669589048,0.5293882943395838,0.501271335138193,0.5523901081141426,0.23270814359843772,0.22917943154694823,0.23570472475755241,0.0669203144394905,0.04092131046322889,0.09136621179031351
oulab,12,activity_to_cutoff_valid,base_rf_gini,25729,22,presentation,0.8461827482282471,0.8328117875958172,0.8581616483447937,0.8245296390320459,0.8009851837261471,0.8446168637101567,0.15113683935790065,0.1449959940078782,0.1569259300445649,0.031346604196643514,0.025887369048112834,0.04094332090193783
oulab,12,activity_to_cutoff_valid,stack_7_full,25729,22,presentation,0.8580703822642998,0.8460717995656304,0.8681719919413837,0.8368715911106245,0.8144433643011054,0.8551160720980141,0.1440145446100257,0.13859736084398064,0.14929784715079358,0.007175476823913715,0.006109701249006401,0.018795315743176954
oulab,12,activity_to_cutoff_valid,temporal_hgb,25729,22,presentation,0.843222500287155,0.8290549862739347,0.8559668113712994,0.8221431420794153,0.7967276573422163,0.8436418673446265,0.15069156960758948,0.14445423075210168,0.15683205763911529,0.009284475271829233,0.0062770032785908515,0.024860420179133508
oulab,12,cutoff_valid,base_lr_profile,25729,22,presentation,0.648342015845931,0.6350291983586179,0.660751752129096,0.5749893761898961,0.5504850895448442,0.5958918147735656,0.22192392313050183,0.21610650919439064,0.22790551010921503,0.004122086292678256,0.004590829431527547,0.028704141374838104
oulab,12,cutoff_valid,base_rf_gini,25729,22,presentation,0.8461000199311983,0.8326557158922879,0.8581031394425194,0.8238064158421007,0.8000502880174738,0.8441086435239057,0.15252164112321284,0.1463725867404975,0.15837043612888108,0.04521405919961655,0.03612170085977491,0.05810383593742228
oulab,12,cutoff_valid,stack_7_full,25729,22,presentation,0.8581822784752859,0.8463398034328199,0.8679990044383418,0.8362605094947356,0.8139335460911946,0.854610542874375,0.14398570468421,0.1387159306485967,0.14914313751770433,0.007650491238029354,0.006654427058902282,0.016184927086789147
oulab,12,cutoff_valid,temporal_hgb,25729,22,presentation,0.8429434258085645,0.828780173615007,0.8556461440162835,0.8202516528440462,0.7943728858556462,0.8421572457273213,0.150941147108771,0.1446900289117078,0.15708129949748909,0.010430420345419134,0.009073992903202793,0.020940587629180725
oulab,12,cutoff_valid_to_activity,base_lr_profile,29246,22,presentation,0.6314399585299849,0.6191980641961703,0.643800172607452,0.6011187947391236,0.5748053999105258,0.6244992890281116,0.24219260385448377,0.23422988550278195,0.2511743137335677,0.07818831146768028,0.04730374198265112,0.11255040701538986
oulab,12,cutoff_valid_to_activity,base_rf_gini,29246,22,presentation,0.88135148812983,0.8644922614459575,0.8957838569857215,0.8948990629599616,0.8687537155391836,0.9149516203234762,0.137107311489747,0.12869456326429246,0.14589818737503177,0.04046837375716692,0.03338224251103207,0.051028345401649584
oulab,12,cutoff_valid_to_activity,stack_7_full,29246,22,presentation,0.8909605301528913,0.8762457091216532,0.9032904065983693,0.9029729090476917,0.8798495261773397,0.9209014811016282,0.1294365583343705,0.12208407740853079,0.13712801942912692,0.012259799981889261,0.009650389659681043,0.021270068760980625
oulab,12,cutoff_valid_to_activity,temporal_hgb,29246,22,presentation,0.8791638594008786,0.8614541850128716,0.8943270008178068,0.8934181625890784,0.8663234609237814,0.914312404357421,0.13595933210353928,0.12715586007613505,0.14482766039320652,0.016650119094640085,0.013572457495645892,0.026321966327058324
oulab,12,static_full,base_lr_profile,32593,22,presentation,0.7075519514848019,0.6902900152054219,0.7256862347663677,0.7647837558234568,0.7428875280034908,0.7822603740883366,0.21101373247162275,0.20496590993232106,0.21634951656371673,0.005787746833208377,0.005120578610567644,0.031999172131713514
oulab,12,static_full,base_rf_gini,32593,22,presentation,0.9045721605100272,0.8916558396925166,0.9147944877505941,0.9301588881425674,0.9146787450669812,0.9411270517407655,0.12207297392779985,0.11479254734659408,0.13004677311547022,0.025186263765306534,0.022498978662915687,0.03117229993294302
oulab,12,static_full,stack_7_full,32593,22,presentation,0.9122696935482238,0.9009261560651817,0.9207632381012927,0.9349364836289851,0.9209981449889513,0.9449306323112568,0.11584507369430624,0.10970356206126616,0.12301274627710426,0.006607439285594957,0.005664448361907821,0.0136984940126982
oulab,12,static_full,temporal_hgb,32593,22,presentation,0.9024297920852768,0.8887130382174839,0.9131685692130085,0.9275927907095265,0.910475183311194,0.9397908977068065,0.12162380481323776,0.1141806935873922,0.12982142646302836,0.007909351544152197,0.007127911230429658,0.018357511927504882
oulab,14,activity_conditioned,base_lr_profile,29254,22,presentation,0.6374161126855233,0.6257335005348956,0.6490062136469683,0.6063327467773737,0.5812635869124403,0.6278235116409452,0.23495031248689452,0.23142413515170868,0.23879693313238887,0.006255573704674926,0.005706150078556703,0.036303555175675635
oulab,14,activity_conditioned,base_rf_gini,29254,22,presentation,0.9049388594302092,0.8899546850086744,0.9171012053821668,0.9169929266099002,0.8949104441343513,0.9327966920189761,0.12108386342409984,0.1130405636427148,0.1295097842492559,0.034610118634784984,0.030106305506368464,0.04033314424042048
oulab,14,activity_conditioned,stack_7_full,29254,22,presentation,0.912925170967069,0.8986247863805998,0.9241399901363873,0.923860223670719,0.9040555517237799,0.9382326682443406,0.1135563484315878,0.10545927130441529,0.12179592375908832,0.007759462780265398,0.00716210583531818,0.01236310372005955
oulab,14,activity_conditioned,temporal_hgb,29254,22,presentation,0.9055666106836779,0.8904699886232755,0.9176427392977672,0.9180570647556673,0.8963117471135944,0.9338623525393539,0.11795469722373278,0.10957258592611319,0.12674230817930468,0.009632347975154026,0.0077977560173635024,0.01631177370744601
oulab,14,activity_to_cutoff_valid,base_lr_profile,25354,22,presentation,0.6288945359218581,0.6156651434242886,0.6416265458567779,0.519163630208909,0.49138528574016566,0.5424806208519735,0.23249177567054363,0.228792789022158,0.2356183503208981,0.0750846965634512,0.048650847366261005,0.09946932161016246
oulab,14,activity_to_cutoff_valid,base_rf_gini,25354,22,presentation,0.8706964888425025,0.8557473714834971,0.8836447449110939,0.8503673349412452,0.8265821217102873,0.8695551543975825,0.13712735247702443,0.12997468435730428,0.14410664051867741,0.03657478346656177,0.03164322742595517,0.04318180980227506
oulab,14,activity_to_cutoff_valid,stack_7_full,25354,22,presentation,0.8811826144058801,0.8664986694399209,0.8935240346174094,0.8624507211750005,0.8399178507631975,0.880610893119631,0.12916409695181535,0.1216331988110775,0.13682126884353898,0.00821799692178407,0.007137030176065595,0.013057591319301958
oulab,14,activity_to_cutoff_valid,temporal_hgb,25354,22,presentation,0.8715257055618232,0.8554834563803575,0.8847286488867321,0.8525535190279978,0.8276719106204565,0.8719486261810306,0.13389814270307884,0.12627876935039195,0.14158874714959385,0.009603119960198,0.006802931923973656,0.019624996309188184
oulab,14,cutoff_valid,base_lr_profile,25354,22,presentation,0.6485092302388183,0.6351660980325471,0.6614090064454446,0.5680338482252371,0.5435303432451426,0.5895727945505049,0.22008340520932046,0.21400323938734706,0.2265652385999325,0.0029077217738694623,0.004639794924405369,0.028729061986344735
oulab,14,cutoff_valid,base_rf_gini,25354,22,presentation,0.8705233485166889,0.8552227775524889,0.8834251953011633,0.8494952981807948,0.8257622175185645,0.8685897093179769,0.1388175949891099,0.13159098203437547,0.14596036704894114,0.050395431489674986,0.04450622140924078,0.06043040433709731
oulab,14,cutoff_valid,stack_7_full,25354,22,presentation,0.8810381873650072,0.8663088077760399,0.8933330333013388,0.8618550610233796,0.8392121366240215,0.8801704598944727,0.12936272857882236,0.12192180609151491,0.13685845293690474,0.009955201119961524,0.008423436911243583,0.015594965598619061
oulab,14,cutoff_valid,temporal_hgb,25354,22,presentation,0.8715006368559656,0.8556179149579596,0.884651503567559,0.8518641790161419,0.8275998261679479,0.8712540200699055,0.13405734723017923,0.12657376012973656,0.1415364859761266,0.011690558490853967,0.009189648952120651,0.018728798454666473
oulab,14,cutoff_valid_to_activity,base_lr_profile,29254,22,presentation,0.6302420034531591,0.6177703194114292,0.6428397488157593,0.5998579210041015,0.5737321259207463,0.6230955657577437,0.24388830130816572,0.23533810044101064,0.2533491429237839,0.0869673074809078,0.05590185561677557,0.1212053426736074
oulab,14,cutoff_valid_to_activity,base_rf_gini,29254,22,presentation,0.9045116385904404,0.8895290458860688,0.9167999311169212,0.9162579522831331,0.8939354704385326,0.9321253502528007,0.12269683462541248,0.11446244628148029,0.1316249026094712,0.04621171919280181,0.04104259862204925,0.05369109038733413
oulab,14,cutoff_valid_to_activity,stack_7_full,29254,22,presentation,0.9126506970429494,0.8983054394404779,0.9237988988978859,0.923440712716219,0.9034765336638544,0.9377789677315087,0.11399105537116415,0.1059072093378762,0.12225280897447095,0.012501800792851708,0.010402570931519582,0.01708741824881877
oulab,14,cutoff_valid_to_activity,temporal_hgb,29254,22,presentation,0.905300464660307,0.8900797538767027,0.9172244104512692,0.9175532328829709,0.8956933225938289,0.9331588923022056,0.11853860664681053,0.11019222294726859,0.1272231116223801,0.016177010565768684,0.013599694705835937,0.02153948212951955
oulab,14,static_full,base_lr_profile,32593,22,presentation,0.7076073103983651,0.6904768510738722,0.7258110829226873,0.7650107582450696,0.7428236806536334,0.7828849772826763,0.21097168306735362,0.20488880208293514,0.2163603008132905,0.00524003640122365,0.004879582707822462,0.032001296205498964
oulab,14,static_full,base_rf_gini,32593,22,presentation,0.9228560092599265,0.9109763618121984,0.9317470339738071,0.9439865118890312,0.9306640578565917,0.9531905113099262,0.10914388737364208,0.1023254663566485,0.11713752193089523,0.02963803816018389,0.025109683836304898,0.03564015512357326
oulab,14,static_full,stack_7_full,32593,22,presentation,0.929578003866965,0.9184270669884546,0.93803766833177,0.9486302464539274,0.9363857756774073,0.9570408544303858,0.10204193444922503,0.09510657064930564,0.11002014780971492,0.007349487799117949,0.006464472478345755,0.011516403290282062
oulab,14,static_full,temporal_hgb,32593,22,presentation,0.9235536652843558,0.9112094753297756,0.9325412439736849,0.9443535786155726,0.9306495876407758,0.9536625933851351,0.10606182321464548,0.09873676084770527,0.11444325713061594,0.009836409567185992,0.008215909429709617,0.01568581308368925
oulab,16,activity_conditioned,base_lr_profile,29263,22,presentation,0.6375036529785455,0.6258119484893199,0.6491171490071718,0.6066534428176242,0.5816510162585476,0.6280819964839385,0.23493708202373423,0.2314403547850117,0.2387780064143168,0.006431691130154696,0.0058220929675504365,0.03630964556199308
oulab,16,activity_conditioned,base_rf_gini,29263,22,presentation,0.9147383403280278,0.901957530095707,0.9250760240574194,0.9255912986737321,0.9068495144630883,0.9395121198635086,0.11429844200988552,0.10740087383736979,0.12214632392498795,0.035628708399910815,0.031724086028842614,0.04017512988604532
oulab,16,activity_conditioned,stack_7_full,29263,22,presentation,0.9235535972964696,0.9117177978732733,0.9329305881460082,0.9330929731041546,0.9160883952809136,0.9457181762883181,0.10576755631488154,0.09885661354839273,0.11358175470394284,0.00812031189521158,0.007206223826267507,0.01316339894151941
oulab,16,activity_conditioned,temporal_hgb,29263,22,presentation,0.9164489117245459,0.9037420282505635,0.9266577833586351,0.9274906805358399,0.9092315078044129,0.9411133498265363,0.11068555487545016,0.10342324286675535,0.11861857221991935,0.009031684935728153,0.008502270256982287,0.01613212695607917
oulab,16,activity_to_cutoff_valid,base_lr_profile,24939,22,presentation,0.630032657703549,0.6170498684628044,0.6429404150854735,0.5101026025245996,0.4829272750089851,0.5350080369138782,0.2318092434186985,0.22823871244602612,0.23497488651473672,0.08495185399660055,0.05929376416388312,0.10935640288687085
oulab,16,activity_to_cutoff_valid,base_rf_gini,24939,22,presentation,0.8788279120738122,0.8680983329755236,0.8879408722641627,0.855258769553717,0.8350952811557742,0.8712681508096963,0.13138772648916602,0.12604979054208187,0.13685189067135364,0.03689021467634337,0.03313878174538374,0.04301864028986799
oulab,16,activity_to_cutoff_valid,stack_7_full,24939,22,presentation,0.8908198469415489,0.880141160426597,0.8998156195668854,0.8693469198721699,0.8508723219346144,0.8841201415115,0.12245115144784678,0.11660576873013649,0.128070942598909,0.008255555061249436,0.007059917206076866,0.015321488176566117
oulab,16,activity_to_cutoff_valid,temporal_hgb,24939,22,presentation,0.881129734892487,0.8704932903900432,0.8902177894996514,0.8590469209231552,0.8391122616783393,0.8749226560404918,0.1277219066652556,0.12213727433041784,0.1334064209889022,0.009572550604268345,0.00723676311871364,0.019940960240325108
oulab,16,cutoff_valid,base_lr_profile,24939,22,presentation,0.650686132888545,0.6377828212186656,0.6633585618305355,0.5609414384185448,0.5364558354784986,0.5828634315216337,0.2175273749010808,0.21131451171231436,0.2242300750576243,0.0034993101782043543,0.004203388688025407,0.02791670142518636
oulab,16,cutoff_valid,base_rf_gini,24939,22,presentation,0.878777397845774,0.8681046656464431,0.8880779473712725,0.8545405274486567,0.8346125024375328,0.8706231833094318,0.13300264663249411,0.12748319452270232,0.1386933060362976,0.050230548725170944,0.0447424669673004,0.05776609084329241
oulab,16,cutoff_valid,stack_7_full,24939,22,presentation,0.890826582171954,0.8800068290375154,0.899836446789014,0.8690463734207245,0.8499098739797116,0.8840301133444736,0.1225181100033962,0.11669427468475274,0.128199060825907,0.008739277793946008,0.0085386453339801,0.01517031423746889
oulab,16,cutoff_valid,temporal_hgb,24939,22,presentation,0.8809511424345436,0.8701435267849829,0.890191402613603,0.8583577835766026,0.8385662007984893,0.8741345532720912,0.127982008974476,0.12241165121312884,0.13364872951228962,0.012073755234285171,0.010921908256542961,0.01781004122275489
oulab,16,cutoff_valid_to_activity,base_lr_profile,29263,22,presentation,0.6291550368259672,0.6166181957727479,0.6418362579338989,0.5993091972482751,0.5730214112070392,0.6227623190833671,0.24598559265684383,0.23677478056909512,0.25617206371742895,0.09727986747833511,0.06602608333599025,0.13172011153015756
oulab,16,cutoff_valid_to_activity,base_rf_gini,29263,22,presentation,0.9142475890809946,0.9016037816700515,0.9245572838083135,0.9248862747188308,0.9062060327629491,0.9388829908893457,0.11587487888487215,0.10873174297217943,0.12386470346549824,0.04537413712853641,0.040957375037919706,0.05136526455596194
oulab,16,cutoff_valid_to_activity,stack_7_full,29263,22,presentation,0.923332617794935,0.9114736400919301,0.9327304245902831,0.9328389652053045,0.9159187688335451,0.9453813353960059,0.10617485319039054,0.09930559598191657,0.11383003240368288,0.01243642874688968,0.010667283645704958,0.017844561055440796
oulab,16,cutoff_valid_to_activity,temporal_hgb,29263,22,presentation,0.9160426687564621,0.9034490847354869,0.9261676965533033,0.9269936416873176,0.9088440406394448,0.9405108078046747,0.1115096021819582,0.10434155886001173,0.11930089748590042,0.017029505186904728,0.014805017213140996,0.022220193479226748
oulab,16,static_full,base_lr_profile,32593,22,presentation,0.707486764248839,0.6903161025963488,0.7256595419254017,0.7648522502366975,0.7424820160449108,0.7827330238667818,0.21102465508263038,0.2049586089813383,0.21644693594372905,0.005775417835417257,0.005064965958185524,0.031985025456648455
oulab,16,static_full,base_rf_gini,32593,22,presentation,0.9308311678539976,0.9206571266750314,0.9384644598648751,0.9495466605802461,0.9373645396109318,0.957823443336282,0.10305790922153628,0.09707074421930519,0.11025891653132298,0.031127491888758508,0.026650322899127176,0.03530391149946935
oulab,16,static_full,stack_7_full,32593,22,presentation,0.9381836293237253,0.9288380830002406,0.9448736543324862,0.954838052746452,0.9437225324702144,0.9621357639112172,0.09497906507887814,0.08896466892712925,0.1025678931274324,0.008060060884013624,0.006748474698286444,0.012884902366896349
oulab,16,static_full,temporal_hgb,32593,22,presentation,0.9322987154284414,0.9220679117527614,0.9397550609709183,0.9503941402542004,0.9383325195522298,0.9585965588209951,0.09956310903568469,0.09320592458914259,0.10717922445542698,0.008687530573944386,0.007271153329619432,0.015159923400559253
