comparison_type,dataset,week_from,week_to,model,budget,protocol,reference_protocol,jaccard,intersection,union
time,oulab,10,12,temporal_hgb,0.1,static_full,static_full,0.8556590257879656,2389,2792
time,oulab,12,14,temporal_hgb,0.1,static_full,static_full,0.7397820163487738,2172,2936
time,oulab,14,16,temporal_hgb,0.1,static_full,static_full,0.8044492285611768,2242,2787
time,oulab,2,4,temporal_hgb,0.2,static_full,static_full,0.5752939509845587,4061,7059
time,oulab,4,6,temporal_hgb,0.2,static_full,static_full,0.7471577261809448,4666,6245
time,oulab,6,8,temporal_hgb,0.2,static_full,static_full,0.6947918315656166,4389,6317
time,oulab,8,10,temporal_hgb,0.2,static_full,static_full,0.7329489291598023,4449,6070
time,oulab,10,12,temporal_hgb,0.2,static_full,static_full,0.9123454511902565,4944,5419
time,oulab,12,14,temporal_hgb,0.2,static_full,static_full,0.7962376933895922,4529,5688
time,oulab,14,16,temporal_hgb,0.2,static_full,static_full,0.8630974434975917,4659,5398
