dataset,week,model,contrast,left_protocol,right_protocol,metric,delta,ci_low,ci_high,n_clusters,cluster_unit,identity_residual
oulab,2,base_lr_clickstream,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,0.0009375073365003594,5.6607889044199586e-06,0.0017738071839876468,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.010210521495704547,-0.015049937181271879,0.020362743032014123,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,-0.0009057076203409231,-0.0025960784647013346,0.0013759124113227241,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0035321779567126788,-0.0047598741639672815,-0.0004876879178489632,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.0023064617377752117,-0.001360455980799144,0.006955134158672971,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.02404664408938119,-0.016987249987279435,0.02945643895508703,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,auc,-0.0002926772414285628,-0.0027046372985062295,0.002250101086381913,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,pr_auc_risk,-0.00041099161163182796,-0.005517082762401562,0.006809274511306973,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,brier,-0.0004686558648477057,-0.004911376961367592,0.005699388942257744,7,module,0.0
oulab,2,base_lr_clickstream,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,ece,0.0016498432843312996,-0.027323251766844064,0.034392700370216266,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,auc,-0.005232865642890272,-0.01798322020006915,0.0040816178263117925,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,-0.0029565467167498305,-0.036417305375993705,0.017112733964591068,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,brier,0.003712624939123277,0.00048407604601699225,0.005287519199842883,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,ece,0.012186279309345342,-0.025225763972942787,0.030565663066866908,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_shapley,combination,combination,auc,-0.004926350453434092,-0.018055645219268,0.004377617223169983,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_shapley,combination,combination,pr_auc_risk,-0.001395953544209405,-0.03649129419006038,0.018252838119320283,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_shapley,combination,combination,brier,0.002325066137811818,0.00032855936887375497,0.0035083658369569975,7,module,0.0
oulab,2,base_lr_clickstream,evaluation_population_shapley,combination,combination,ece,0.0009878789068203976,-0.01917316283706148,0.02512731146833168,7,module,0.0
oulab,2,base_lr_clickstream,training_population_shapley,combination,combination,auc,-0.0005991924308847429,-0.0026589016587488983,0.0017607413147684436,7,module,0.0
oulab,2,base_lr_clickstream,training_population_shapley,combination,combination,pr_auc_risk,-0.0019715847841722534,-0.004400042071553756,0.0026464186188868795,7,module,0.0
oulab,2,base_lr_clickstream,training_population_shapley,combination,combination,brier,0.000918902936463753,-0.0030384165678684657,0.006040152753847244,7,module,0.0
oulab,2,base_lr_clickstream,training_population_shapley,combination,combination,ece,0.012848243686856244,-0.021039287335295562,0.02794899945420946,7,module,0.0
oulab,2,base_lr_profile,joint_population_difference,activity_conditioned,cutoff_valid,auc,-0.014942345517211741,-0.026391057323818894,-0.005409344671113647,7,module,0.0
oulab,2,base_lr_profile,joint_population_difference,activity_conditioned,cutoff_valid,pr_auc_risk,-0.019817253555444503,-0.04933493782927229,-0.003349252076897402,7,module,0.0
oulab,2,base_lr_profile,joint_population_difference,activity_conditioned,cutoff_valid,brier,0.0055064701107420955,0.002302832703805295,0.008609501792790197,7,module,0.0
oulab,2,base_lr_profile,joint_population_difference,activity_conditioned,cutoff_valid,ece,-0.00011582615073043624,-0.005810967467444153,0.005714471857980059,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,auc,0.007189050829942589,0.0011758133763486445,0.01681823569667056,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,pr_auc_risk,0.018814192603367252,0.004443878770071685,0.029450329130698352,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,-0.0005722754218052684,-0.002755327041408335,0.0007097178096396288,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.009177659090565827,-0.016578160257701487,0.017400988482401125,7,module,0.0
oulab,2,base_lr_profile,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,-0.02213139634715433,-0.03251844392625014,-0.015449765314218673,7,module,0.0
oulab,2,base_lr_profile,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.038631446158811755,-0.055222232561566255,-0.027730460869983875,7,module,0.0
oulab,2,base_lr_profile,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.006078745532547364,0.003192875491410149,0.008982881676644605,7,module,0.0
oulab,2,base_lr_profile,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.00906183293983539,-0.01350141087564798,0.013692531021272873,7,module,0.0
oulab,2,base_lr_profile,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,auc,0.0025458534180476944,0.001365207219772513,0.0037375442526731933,7,module,0.0
oulab,2,base_lr_profile,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,pr_auc_risk,0.0017564290766673984,0.0003383740084102666,0.003585678111816093,7,module,0.0
oulab,2,base_lr_profile,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,brier,-0.0012813295150472803,-0.0048744107387767854,0.0017640048390353943,7,module,0.0
oulab,2,base_lr_profile,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,ece,-0.021080246510418586,-0.030672095025147138,0.029902225589721776,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,auc,-0.017488198935259436,-0.029742960962364513,-0.007999496218887573,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,-0.0215736826321119,-0.05158030408131099,-0.004899519547760245,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,brier,0.006787799625789376,0.003799091433562801,0.009113548334437088,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,ece,0.020964420359688152,-0.025596566225516634,0.0341733121909044,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_shapley,combination,combination,auc,-0.005149574052658423,-0.012886422923937962,0.0037472117563885493,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_shapley,combination,combination,pr_auc_risk,-0.0013797450143723244,-0.023669620373342803,0.010817381213695021,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_shapley,combination,combination,brier,0.0031077621019920537,0.0005778202520292326,0.004806666369792976,7,module,0.0
oulab,2,base_lr_profile,evaluation_population_shapley,combination,combination,ece,0.005893380634561162,-0.017175529740052587,0.02544653129763345,7,module,0.0
oulab,2,base_lr_profile,training_population_shapley,combination,combination,auc,-0.009792771464553318,-0.014707456297612696,-0.006542264877287511,7,module,0.0
oulab,2,base_lr_profile,training_population_shapley,combination,combination,pr_auc_risk,-0.01843750854107218,-0.026380860482071833,-0.013223407860356319,7,module,0.0
oulab,2,base_lr_profile,training_population_shapley,combination,combination,brier,0.0023987080087500418,-0.0007924114513271907,0.0052962010307384955,7,module,0.0
oulab,2,base_lr_profile,training_population_shapley,combination,combination,ece,-0.006009206785291598,-0.021555614069400146,0.019851882605134902,7,module,0.0
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,auc,0.002866181224224551,-0.011669056543238512,0.010941377377358974,7,module,0.0
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,pr_auc_risk,0.00885213148967301,-0.028499442875732143,0.02924271694847891,7,module,0.0
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,brier,0.0005324751568065167,-0.003010521306883285,0.005313001875648954,7,module,0.0
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,ece,0.002196979910182229,-0.003099367883128608,0.011223984389704386,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,auc,0.0027364270468409613,-0.01213351491050052,0.01138226925352881,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,pr_auc_risk,0.008319597447463911,-0.030760163652393254,0.02966020373783962,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,-0.0008706710328942879,-0.0035635866044973485,0.0008798942620218119,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.021222788648792693,-0.026097458178192645,0.023216429329278903,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,0.00012975417738358974,-0.0011221783662917068,0.0010065364221160111,7,module,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0005325340422090985,-0.001655455126495209,0.005983365042174534,7,module,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.0014031461897008046,-0.0026843002759340227,0.0071165087455415665,7,module,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.02341976855897492,-0.02324291695666031,0.030077601311612422,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,auc,0.0005987796934867617,-0.0007306634363799164,0.0014363129094654438,7,module,0.0
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,pr_auc_risk,0.0016835855538173128,-0.0006854678925677565,0.0037961428077699184,7,module,0.0
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,brier,-0.0006293795122837009,-0.0048150489156150444,0.005450882017975921,7,module,0.0
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,ece,-0.011182605378000579,-0.026826173356220735,0.031008679947304187,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,auc,0.0022674015307377893,-0.012476405617307562,0.011003352778758413,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.007168545935855697,-0.030293283938237003,0.02897678439207496,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,brier,0.0011618546690902176,-0.0014991026555979579,0.0027601259019116586,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_component_at_valid,cutoff_valid_to_activity,cutoff_valid,ece,0.013379585288182807,-0.02524126123999336,0.02737258846118828,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,auc,0.0025019142887893753,-0.01228516712885841,0.01122231235149368,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,pr_auc_risk,0.007744071691659804,-0.03036104777737336,0.02926194200947052,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,brier,0.00014559181809796484,-0.0025469193965433168,0.001800948137254038,7,module,0.0
oulab,2,base_lr_weekly,evaluation_population_shapley,combination,combination,ece,-0.003921601680304941,-0.02480212233112515,0.02448895453103616,7,module,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,auc,0.00036426693543517574,-0.0009194180770977833,0.0012004650321613905,7,module,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,pr_auc_risk,0.0011080597980132056,-0.0011289844040143853,0.004875825931734732,7,module,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,brier,0.00038688333870855185,-0.0037323770484770182,0.006273227220165615,7,module,0.0
oulab,2,base_lr_weekly,training_population_shapley,combination,combination,ece,0.006118581590487171,-0.024409763139371602,0.030524438329338523,7,module,-8.673617379884035e-19
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,auc,0.00723480895523565,-0.005439282994279059,0.015049843263940028,7,module,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,pr_auc_risk,0.01992962182738034,-0.01266503114519658,0.035950764772904154,7,module,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,brier,-0.0019470072012809647,-0.004649278193376322,0.0015054502194732056,7,module,0.0
oulab,2,base_rf_entropy,joint_population_difference,activity_conditioned,cutoff_valid,ece,-0.007202798669971911,-0.008107141606462927,0.006217193024547242,7,module,0.0
