dataset,week,model,contrast,left_protocol,right_protocol,metric,delta,ci_low,ci_high,n_clusters,cluster_unit,identity_residual
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,brier,0.0005324751568065167,-0.0017819440292259048,0.003241631236572966,22,presentation,0.0
oulab,2,base_lr_weekly,joint_population_difference,activity_conditioned,cutoff_valid,ece,0.002196979910182229,-0.0065588194211304495,0.009314651088145961,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,auc,0.0027364270468409613,-0.00820127072173557,0.011647804128424767,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,pr_auc_risk,0.008319597447463911,-0.020910210194393035,0.033051778577634354,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,brier,-0.0008706710328942879,-0.003377925606972499,0.001789277586176382,22,presentation,0.0
oulab,2,base_lr_weekly,evaluation_population_component,activity_conditioned,activity_to_cutoff_valid,ece,-0.021222788648792693,-0.029866510631874687,0.019760733804378174,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,auc,0.00012975417738358974,-0.0007796296210683118,0.000985850417455969,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0005325340422090985,-0.0032477533483523694,0.004864851563508766,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,brier,0.0014031461897008046,-0.0012738826307642863,0.004441830314501865,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_component,activity_to_cutoff_valid,cutoff_valid,ece,0.02341976855897492,-0.02146019749682389,0.028010663110544603,22,presentation,-8.673617379884035e-19
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,auc,0.0005987796934867617,-0.0003775738163720677,0.0015092125538164816,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,pr_auc_risk,0.0016835855538173128,-0.00010355161694625137,0.0038412821151904914,22,presentation,0.0
oulab,2,base_lr_weekly,training_population_component_at_activity,activity_conditioned,cutoff_valid_to_activity,brier,-0.0006293795122837009,-0.0031824006420748687,0.002438752724216956,22,presentation,0.0
