dataset,week,protocol,model,n,n_clusters,cluster_unit,auc_mean,auc_ci_low,auc_ci_high,pr_auc_risk_mean,pr_auc_risk_ci_low,pr_auc_risk_ci_high,brier_mean,brier_ci_low,brier_ci_high,ece_mean,ece_ci_low,ece_ci_high
oulab,2,activity_to_cutoff_valid,base_svm,28069,22,presentation,0.6503856422835366,0.622930501962812,0.6787919069325293,0.5868528835111497,0.5407428988871132,0.6386797803151407,0.23324139033466013,0.22812731758363755,0.23775099065536184,0.041657768870069466,0.025258937448338237,0.06184596212121299
oulab,2,activity_to_cutoff_valid,flat_hgb,28069,22,presentation,0.6842495666715578,0.6658198896471638,0.7027210189999414,0.626626699220461,0.582378121608541,0.6699908192699852,0.22355844548808335,0.21731035573313764,0.22983729618902005,0.03129288348145514,0.009087181603758633,0.06624963646354555
oulab,2,activity_to_cutoff_valid,stack_7_full,28069,22,presentation,0.715773666544151,0.7000294258161328,0.7311487089448807,0.6732360602642813,0.6333732217232378,0.7063355089783709,0.21328294773598042,0.20811008215711568,0.2185941316243886,0.020669963169731395,0.010216466018918863,0.05627782528686394
oulab,2,activity_to_cutoff_valid,temporal_hgb,28069,22,presentation,0.6656618542922624,0.643745573934452,0.6896104172904327,0.6089810709679908,0.5625933120260296,0.6612195840393303,0.22833838097870587,0.22125315920601457,0.23648584020551477,0.02962665348575572,0.008539386747816619,0.0790622737355466
oulab,2,cutoff_valid,base_dffnn,28069,22,presentation,0.71328447539652,0.7001283894578275,0.7266878926190554,0.6737423253781095,0.6378011789158643,0.7067297964908732,0.21362487094211016,0.20863748829307532,0.2181757111237628,0.015031548387963,0.011085397929738356,0.04400846866963469
oulab,2,cutoff_valid,base_knn,28069,22,presentation,0.665859121214079,0.6477896530529118,0.6850568069308454,0.6123329102245386,0.5739379120196204,0.6507261038243899,0.2291310225515693,0.2222385876714184,0.235920126626518,0.029878513662759665,0.019757108075810135,0.05952049939724896
oulab,2,cutoff_valid,base_lr_clickstream,28069,22,presentation,0.6628028798757556,0.640123526185086,0.6878722087502519,0.6062706526518199,0.5636188341907641,0.654287435098617,0.22850089306313096,0.22263508618549332,0.23394603462944494,0.018879935967480235,0.01599881474968445,0.05493046872369095
oulab,2,cutoff_valid,base_lr_profile,28069,22,presentation,0.6478915153646589,0.6309610878294238,0.6657539000801354,0.614999634273175,0.5842849006875552,0.6439320459993016,0.22993779997813893,0.22467592085447444,0.23560504005736227,0.008897921601558756,0.008446286550588301,0.040776679891660284
oulab,2,cutoff_valid,base_lr_weekly,28069,22,presentation,0.6666337811622365,0.6440516854730891,0.6919134956917322,0.611595027303631,0.5666415223994089,0.6627923250821208,0.22682349062898247,0.2208333835282661,0.23317806952713996,0.007299382142072967,0.0069201698625259295,0.05511910242459761
oulab,2,cutoff_valid,base_rf_entropy,28069,22,presentation,0.7130113149085167,0.6990352400060135,0.7274080494417395,0.6701021883429144,0.6337824752098985,0.7040136690739286,0.21506964843567217,0.2099842798465045,0.2203789044334478,0.03663876207094685,0.0105565370060765,0.07511804639231558
oulab,2,cutoff_valid,base_rf_gini,28069,22,presentation,0.7129106579606936,0.6989275707136826,0.7272522509549127,0.6694853354121046,0.6329207949114324,0.7035621125516255,0.21515634678351153,0.21009701954362134,0.22045167574501806,0.03698575927874564,0.01176758250483051,0.07535051034484096
oulab,2,cutoff_valid,base_svm,28069,22,presentation,0.6561218639718042,0.6307153465415032,0.6828642352351875,0.6008566497684901,0.5561712063640216,0.6497364007541456,0.23078745101487458,0.22499134973154952,0.23591009990948045,0.030941351972314568,0.021972194337777133,0.05771420106959181
oulab,2,cutoff_valid,flat_hgb,28069,22,presentation,0.6850162095133311,0.6672064676893196,0.7031385397041789,0.6290989649671404,0.588287472782954,0.6705999483815668,0.2223474135768048,0.21681861541122371,0.22754442922957116,0.009564909784255777,0.005357189851998574,0.0423412793795202
oulab,2,cutoff_valid,stack_7_full,28069,22,presentation,0.7165095318938114,0.7013683672292776,0.7313889562877655,0.6792178573150539,0.6403589407901502,0.7103137613462979,0.21230439925946995,0.20717469318946138,0.21756195475795123,0.0064415071534409925,0.005886262717005305,0.040247740704725476
oulab,2,cutoff_valid,temporal_hgb,28069,22,presentation,0.6655394589476716,0.6438451766041582,0.6894939476212582,0.6108966295852192,0.5659638326263968,0.6612491185945631,0.22703499445151035,0.22131572143391434,0.23306996210084263,0.00663948423236945,0.006061000336450022,0.054019711466943635
oulab,2,cutoff_valid_to_activity,base_dffnn,28070,22,presentation,0.7174500744975519,0.7044465425412524,0.7308955790835266,0.6884758948145026,0.6537105220476241,0.7185745167037941,0.21330899154587019,0.20849896939735615,0.21793691068118046,0.016957915399815844,0.006302615401650747,0.051321521126475145
oulab,2,cutoff_valid_to_activity,base_knn,28070,22,presentation,0.6596774025666422,0.6387113024990863,0.6801823334742984,0.6122378457546446,0.5693015160772333,0.6510829497207007,0.23043242066262914,0.22459949177216973,0.2355334763105449,0.024365657285358056,0.01414278625738662,0.05191365111234176
oulab,2,cutoff_valid_to_activity,base_lr_clickstream,28070,22,presentation,0.6575700142328653,0.6326438955797143,0.6852184866511938,0.6033141059350701,0.5596770015489709,0.6503766882738827,0.23221351800225423,0.22690078772549221,0.2367587878151979,0.031066215276825578,0.019094375537088995,0.061635329660652036
oulab,2,cutoff_valid_to_activity,base_lr_profile,28070,22,presentation,0.6304033164293995,0.6158655332045284,0.6448910956074122,0.5934259516410632,0.5681092702795166,0.6157876352186163,0.2367255996039283,0.230698544433901,0.24351416691534583,0.029862341961246906,0.010166836911590803,0.06647362672077456
oulab,2,cutoff_valid_to_activity,base_lr_weekly,28070,22,presentation,0.6689011826929743,0.6426826278318375,0.696005718003183,0.6187635732394867,0.5665112725556987,0.6729721714617051,0.22798534529807268,0.22287842149593184,0.23336589229100807,0.020678967430255775,0.008793251973364563,0.059824434273038206
oulab,2,cutoff_valid_to_activity,base_rf_entropy,28070,22,presentation,0.7184174597319797,0.7028809565379273,0.7348654717410115,0.6858233122355992,0.6502734920374292,0.7189213777637383,0.21348319534260307,0.2085050762657629,0.21865163200650534,0.022525737340849814,0.01407662710378782,0.05294833772581686
oulab,2,cutoff_valid_to_activity,base_rf_gini,28070,22,presentation,0.7183266170816648,0.7027942147785078,0.7346946368842906,0.6853616410682547,0.6500993090923644,0.7185592907262721,0.21358871510241606,0.2086505649124505,0.21878153508390957,0.024620104244954335,0.015425181472672779,0.0533554831269487
oulab,2,cutoff_valid_to_activity,base_svm,28070,22,presentation,0.6504902695679788,0.6217630664212981,0.6796782205013443,0.5943273821284139,0.5492550886250879,0.642850810708301,0.23516641126846527,0.22989253118152872,0.23999322835925166,0.041403706394159454,0.02621366801957378,0.07053313998764453
oulab,2,cutoff_valid_to_activity,flat_hgb,28070,22,presentation,0.6827211837619933,0.6634226677438082,0.7013757982677656,0.6377557933110256,0.5940707267445737,0.6758915281650408,0.22426050385244756,0.21950699728039574,0.22850971815986562,0.016581411074393596,0.006107671970535139,0.04664669784479749
oulab,2,cutoff_valid_to_activity,stack_7_full,28070,22,presentation,0.7230944206308663,0.707539270601723,0.7379005009700259,0.6955467594778257,0.6605620190638197,0.7229079147586162,0.21154058857168898,0.20609440050277436,0.217010396343154,0.018143134880492323,0.008886749132939548,0.050766828162556975
oulab,2,cutoff_valid_to_activity,temporal_hgb,28070,22,presentation,0.6674823941940791,0.6414641746702532,0.6934168522467288,0.6173066255142379,0.5650849087441543,0.6706959873509011,0.2282487061984151,0.22338839100125876,0.23343611374519185,0.020052003411202737,0.010846307317584928,0.05822190651370129
oulab,2,static_full,base_dffnn,32593,22,presentation,0.7726215233159384,0.7604154061417402,0.7845717230772564,0.8099481595845766,0.787521154155918,0.8263242678153151,0.19275031203419363,0.18811041924645805,0.1978641462669111,0.01442927146383709,0.011084340263987446,0.04358123410318203
oulab,2,static_full,base_knn,32593,22,presentation,0.7267431126576555,0.707891529475298,0.7436652405101546,0.7542596287047363,0.7164815960001257,0.7834299754726817,0.20923610836682724,0.20287067092439906,0.21739859723181965,0.024074862700579902,0.015183389992987033,0.05274667298791025
oulab,2,static_full,base_lr_clickstream,32593,22,presentation,0.7223178122894673,0.6992643524261306,0.7437177123480417,0.7468605854494601,0.7013461482500518,0.783070533607739,0.21095386234811994,0.20474702695801933,0.21926775592521236,0.028269701324344726,0.020889618291201537,0.05688459907382908
oulab,2,static_full,base_lr_profile,32593,22,presentation,0.7054311774179145,0.6903324434682632,0.7233264359333788,0.7550259058607366,0.7313299250380869,0.7720217634978439,0.213838254003989,0.2089071232724309,0.21879185243418817,0.009307227771628478,0.008911042050680522,0.0371111535237367
oulab,2,static_full,base_lr_weekly,32593,22,presentation,0.7313911121596669,0.7060779986825828,0.7533061004228532,0.755230477477228,0.7069734965039491,0.7936245492480895,0.20717829080822658,0.19982848925254812,0.21741445870760062,0.00829873463132195,0.007768238480742226,0.053215438987780944
oulab,2,static_full,base_rf_entropy,32593,22,presentation,0.77211202942846,0.7583366482664596,0.7848852318028595,0.8070840506616732,0.7832193650669427,0.8255680386945771,0.1929369467910676,0.18826701234848525,0.19812209159767555,0.007051892534643175,0.005969955774481481,0.03850847542658365
oulab,2,static_full,base_rf_gini,32593,22,presentation,0.7721171097872717,0.7583738748914998,0.7849578335274342,0.8070603571317314,0.7833677818652203,0.8254397592880067,0.19295061366528413,0.1883033711060572,0.19813589653476013,0.00867571704752258,0.007255710324444865,0.038923101128291296
oulab,2,static_full,base_svm,32593,22,presentation,0.7218761836858308,0.6987141511947368,0.7431220788403998,0.7485884817530035,0.709922296169178,0.7817406340617818,0.21263886978966187,0.20704556028735568,0.2199281970173355,0.04741871920762655,0.029589239629522722,0.07198180842761798
oulab,2,static_full,flat_hgb,32593,22,presentation,0.7414042085314674,0.7227375495580014,0.7568506280912528,0.762609459402853,0.7212357016434288,0.79444999025436,0.2042310957405605,0.19861240227912344,0.21169962026677544,0.011580203116237479,0.008828201916008839,0.04242343507675093
oulab,2,static_full,stack_7_full,32593,22,presentation,0.7749362688817485,0.7607632402830924,0.7882496781570524,0.8119644547630593,0.7887371319321407,0.8290605641447618,0.1915255742951296,0.18648499158557277,0.19732595144929338,0.008936711542714127,0.007081996556117278,0.038102498570710824
oulab,2,static_full,temporal_hgb,32593,22,presentation,0.7310565507015276,0.705877782606547,0.7525998588967229,0.7553595151042705,0.707884696265245,0.7936857026141045,0.20721385522070973,0.20009792117686603,0.2173708439341646,0.009760408224772001,0.008021607917753236,0.05357824588270266
oulab,4,activity_conditioned,base_dffnn,28956,22,presentation,0.7581586085041567,0.718712284440977,0.7942889967075448,0.7440124568094718,0.675947358932612,0.8118902203282652,0.20356910556252028,0.18330191876331825,0.23082691115186327,0.05001841433249238,0.020063905635717444,0.10463554536438796
oulab,4,activity_conditioned,base_knn,28956,22,presentation,0.7321463271357825,0.6858573354481078,0.7663973794467581,0.70298246216771,0.6128598424931448,0.7791515145367746,0.2104386860063545,0.19600418270814082,0.2347414589190783,0.02546290924160795,0.010450898560460272,0.06084309651389383
oulab,4,activity_conditioned,base_lr_clickstream,28956,22,presentation,0.7048743418637051,0.6546228269929935,0.7530899352359116,0.637847447434789,0.5571360163724975,0.7483536397428396,0.2228371613031896,0.20499273901639017,0.24836887902836613,0.038324931812631066,0.020638522472484735,0.10844195215266601
oulab,4,activity_conditioned,base_lr_profile,28956,22,presentation,0.6334492714459967,0.6193175407795657,0.6475172999616966,0.6015159015733476,0.5766631574728223,0.6235486284262823,0.23569395752318772,0.23155657914320163,0.24013152355349277,0.006251002828123854,0.006238022676274206,0.03911392517885825
oulab,4,activity_conditioned,base_lr_weekly,28956,22,presentation,0.6812988648857354,0.6340882532370394,0.7320377959920658,0.6107079721871906,0.5494122761608089,0.7116296924007468,0.23398708081110514,0.21053579878924525,0.26541998235701936,0.052318741035533876,0.02284901474422025,0.12795522450581873
oulab,4,activity_conditioned,base_rf_entropy,28956,22,presentation,0.7627974058569754,0.7288272251568413,0.7961308051841944,0.7545694000695321,0.6984454299737496,0.8102692923727809,0.19865471280813488,0.18363773494621696,0.21632815087143825,0.04356674188868313,0.015147028107409527,0.09586732427210284
oulab,4,activity_conditioned,base_rf_gini,28956,22,presentation,0.7631674356691884,0.7295221632758188,0.7962852709326682,0.7551661708152954,0.6998767113480698,0.8100017316784062,0.1985096935593775,0.18386242812569203,0.21572620365337614,0.04417523930765499,0.016240362991247422,0.09592101973820231
oulab,4,activity_conditioned,base_svm,28956,22,presentation,0.7014458394887534,0.6502320988351146,0.7511868264999897,0.6266849824583159,0.5453812597110567,0.7441684428149814,0.2246340400668618,0.21579829575425155,0.2354706480384277,0.07698892217502638,0.05384173580827476,0.10511326867799174
oulab,4,activity_conditioned,flat_hgb,28956,22,presentation,0.7577569872214703,0.7206373479600483,0.7878363328989341,0.7535428818629887,0.6909301556380801,0.8016386487827013,0.1982057233388904,0.18672363852875581,0.2127030011778953,0.01837738434127281,0.00852677875596551,0.05822523817960428
oulab,4,activity_conditioned,stack_7_full,28956,22,presentation,0.7994297543388972,0.772613525323292,0.8197841788557828,0.8081496238703783,0.7656094307316048,0.8400315797048871,0.1794747565623302,0.17170104008836506,0.1886023855188353,0.011986877694936669,0.007882972252126906,0.033106381034789994
oulab,4,activity_conditioned,temporal_hgb,28956,22,presentation,0.732521228216845,0.6880088531360912,0.7731736585549243,0.6977358083937116,0.613457930910023,0.7779531616989279,0.20960398874620628,0.19381686522472183,0.2291043793238637,0.02236624037288238,0.010701452829662523,0.07372118076682796
oulab,4,activity_to_cutoff_valid,base_dffnn,27535,22,presentation,0.7343035670342808,0.6966509067407475,0.7688867090722662,0.6836442211484559,0.6123861947584064,0.7573613335285653,0.21309883496335696,0.19236257699105955,0.2409546302579328,0.05779759363853587,0.020363424400665197,0.11851645867480756
oulab,4,activity_to_cutoff_valid,base_knn,27535,22,presentation,0.7154270182835227,0.6766392003184476,0.7473285575654854,0.6570966966562104,0.5824356053146817,0.7297291731404885,0.21627328244053026,0.20079136707433964,0.2406953918042135,0.030771018703468333,0.012465428409436262,0.08551485117293653
oulab,4,activity_to_cutoff_valid,base_lr_clickstream,27535,22,presentation,0.6895506774418205,0.6461352019484108,0.7344074093508938,0.593957013608565,0.5201435799391658,0.6982981405148373,0.22659263051144593,0.20800993149143543,0.25127175967829296,0.04921501519702534,0.020955940054474227,0.11533011427951621
oulab,4,activity_to_cutoff_valid,base_lr_profile,27535,22,presentation,0.6255974710795764,0.6115047695140218,0.6403952605299189,0.565585089049482,0.537990464683702,0.5895392382362181,0.23559835727633172,0.23204559928479593,0.23922656567181347,0.031931899449038716,0.013012124731306975,0.058911122386541066
oulab,4,activity_to_cutoff_valid,base_lr_weekly,27535,22,presentation,0.662929684866401,0.6245825702849261,0.7096558956520961,0.569630666311027,0.5124892117165758,0.6623906619488407,0.241051011959017,0.21532639173604423,0.27177982784107935,0.07618736825129464,0.025031674236217827,0.152356908041472
oulab,4,activity_to_cutoff_valid,base_rf_entropy,27535,22,presentation,0.7395343669475226,0.7049992012122257,0.7723120455643493,0.6945470293164617,0.6349985101007899,0.7562077132825197,0.20752642910321598,0.19314460456052107,0.22653085362384845,0.05732223143691269,0.018618047482016373,0.11182417470963105
oulab,4,activity_to_cutoff_valid,base_rf_gini,27535,22,presentation,0.7398629678839028,0.7056136652945719,0.7719041289134877,0.6948603916274565,0.6353565399830818,0.7557194389425442,0.2073722081894404,0.19327636183452848,0.22590053438084903,0.05790213861650709,0.02012541080447168,0.11184192400041783
oulab,4,activity_to_cutoff_valid,base_svm,27535,22,presentation,0.6867487835758308,0.6420851120290133,0.7326740976098871,0.5834845924525345,0.5120334285904129,0.6980406150105485,0.22601519226607447,0.21695971062446692,0.236691486142286,0.06798742782129773,0.05079373605676743,0.09733037559141933
oulab,4,activity_to_cutoff_valid,flat_hgb,27535,22,presentation,0.7381071826491431,0.7036438165841036,0.7678871926884331,0.7001658987051709,0.6368856375289647,0.7541296235622283,0.20522385007923952,0.19359467325586968,0.22050925653052447,0.03713585926644021,0.009516565703811746,0.08057205023602582
oulab,4,activity_to_cutoff_valid,stack_7_full,27535,22,presentation,0.7779628024660064,0.7542517290599832,0.7964241292536307,0.7588245918812466,0.7154858645214213,0.7915072555019907,0.18758749079814488,0.18147843424624482,0.19512218239513907,0.016849126769725553,0.0066355888924266495,0.03997414439407687
oulab,4,activity_to_cutoff_valid,temporal_hgb,27535,22,presentation,0.7120543721228897,0.6734086644648948,0.7501686567793232,0.6399090795985778,0.5649260735254908,0.7217227107522586,0.21701222047282426,0.200945597751867,0.23729188784423327,0.04136717780446648,0.013486713871540074,0.09592893745282602
oulab,4,cutoff_valid,base_dffnn,27535,22,presentation,0.7315188437988487,0.6930528434600611,0.7667733189305601,0.6744582536674499,0.603050186309818,0.7528211863400106,0.21447594759107869,0.1937045936044467,0.2425082888103974,0.06032325288856694,0.024150886498345542,0.11994607271133335
oulab,4,cutoff_valid,base_knn,27535,22,presentation,0.7144036861460356,0.6739277727968862,0.7459096885168138,0.6507642307583228,0.5746307955252156,0.7257404833240918,0.21619513027056475,0.20219672322943633,0.23910772124002472,0.027107172689304532,0.013861366365256877,0.06835143894722012
oulab,4,cutoff_valid,base_lr_clickstream,27535,22,presentation,0.6946352809364427,0.6534253289965475,0.7369926306006168,0.6016512738525693,0.5292461042059029,0.6993505218439036,0.2243023495011535,0.20862075780305184,0.2470202423410789,0.03982481647477922,0.018118243125083446,0.10394238648380157
oulab,4,cutoff_valid,base_lr_profile,27535,22,presentation,0.6424584900273727,0.6272645041883252,0.6583139863654766,0.6013292381683984,0.5749074486663058,0.6240855112516431,0.2297224460105622,0.2243481718882483,0.23553884000761666,0.007172392182966455,0.006740999019555479,0.03721875563156563
oulab,4,cutoff_valid,base_lr_weekly,27535,22,presentation,0.6689699115135892,0.6276344906904947,0.7159652581769761,0.5728234216568728,0.5134615006182014,0.668275784166881,0.2369688324879218,0.21372716902476263,0.26615684867521977,0.042494499158404433,0.015872579209473783,0.1187374777246624
oulab,4,cutoff_valid,base_rf_entropy,27535,22,presentation,0.7422800470575841,0.7095910493604722,0.7726721354946929,0.6999413111689214,0.6437695009292623,0.7571359909002785,0.20625836859759675,0.19356848075399935,0.22326063842552943,0.057874906728317695,0.022029221884122083,0.10943807517325135
oulab,4,cutoff_valid,base_rf_gini,27535,22,presentation,0.7416579834627464,0.7091698693620021,0.7719683963175509,0.6989863742912477,0.642829997751972,0.7561064957260094,0.2065966546126024,0.19404567363261988,0.22357116678160613,0.059010213530644846,0.02348640318021766,0.11026445303804401
oulab,4,cutoff_valid,base_svm,27535,22,presentation,0.6921768210780286,0.6492903575140692,0.7365405576071006,0.5906583812514475,0.5196252769714019,0.6996042666037238,0.224586008002856,0.21588693913543916,0.23476420144634322,0.05792142641564167,0.03653365973839482,0.09028043385385268
oulab,4,cutoff_valid,flat_hgb,27535,22,presentation,0.7386650088289135,0.7033517178048596,0.7671200684783793,0.7005821354518942,0.637152871833241,0.7525535038759454,0.20377210293682013,0.19413665726674295,0.21673555360619906,0.02132811584537919,0.00780208160167348,0.061307478335592
oulab,4,cutoff_valid,stack_7_full,27535,22,presentation,0.7775270188162937,0.7533861918639247,0.7963369534755055,0.7583588019819655,0.715243107194659,0.791353011581954,0.18758702682797215,0.18159357428601844,0.19486292092081203,0.012456480086975837,0.008026698317777635,0.03546246458830901
oulab,4,cutoff_valid,temporal_hgb,27535,22,presentation,0.7131496925301724,0.6734870355259547,0.7499659237382378,0.6391032766365224,0.5560437950977516,0.7215701002311418,0.21456089211797852,0.20136051248566775,0.23086999570301353,0.020080445146976978,0.009719096004677392,0.0695861035541697
oulab,4,cutoff_valid_to_activity,base_dffnn,28956,22,presentation,0.7526715739484523,0.7111560553944558,0.7907383805953813,0.7245271276549785,0.6512839930064144,0.8041979871380127,0.2056582564709095,0.1852037290576555,0.23287921423088725,0.04988866321383825,0.022295714715227885,0.1043682957899728
oulab,4,cutoff_valid_to_activity,base_knn,28956,22,presentation,0.7270778388901902,0.679056249601539,0.7613978524158325,0.6789854091985754,0.5827237126656555,0.7694889825752596,0.21335526895980106,0.2001072780150235,0.23572275428992154,0.044324630473822395,0.019422437730808942,0.0701546160093051
oulab,4,cutoff_valid_to_activity,base_lr_clickstream,28956,22,presentation,0.7051096174499263,0.6561281017439196,0.7502987216524654,0.6322014362329125,0.5579989617771376,0.7350461688807961,0.2250713655880809,0.21013354645791837,0.24913197820966843,0.06443208319456825,0.025855209290743527,0.1215582533465525
oulab,4,cutoff_valid_to_activity,base_lr_profile,28956,22,presentation,0.6305211125026766,0.615412256965302,0.6455037989178385,0.5993072716674824,0.5736112149600864,0.6225401223720473,0.23767088023156763,0.23141116671253054,0.2449536154650705,0.039205869025467174,0.010630374838716221,0.07596940696588227
oulab,4,cutoff_valid_to_activity,base_lr_weekly,28956,22,presentation,0.6822872252376477,0.6324740636746,0.7337756041787562,0.6060152315979578,0.5437989087123304,0.7033444660048481,0.23459150061809655,0.2132926161174727,0.2642464866192649,0.055558510209879466,0.023573761613808013,0.11702237974775595
oulab,4,cutoff_valid_to_activity,base_rf_entropy,28956,22,presentation,0.7633783309854821,0.7306614748720501,0.7956548489600649,0.7506003325395866,0.6925036492503922,0.8069470535967475,0.19844306017530003,0.1851303116814181,0.21389266576731303,0.03942874809674787,0.01826108055058074,0.08845874673875741
oulab,4,cutoff_valid_to_activity,base_rf_gini,28956,22,presentation,0.7627933959126771,0.7301409477120565,0.7949272855289672,0.7498610185904344,0.6913007459264723,0.8063471467674508,0.19876771030501167,0.1854903824381602,0.21427512326883605,0.0405241587880035,0.019077250041911555,0.08951179867626706
oulab,4,cutoff_valid_to_activity,base_svm,28956,22,presentation,0.7022299558639595,0.6512721893354738,0.7500374108241763,0.6218873615873386,0.545509152339894,0.7293747568185873,0.2268598597860368,0.21831635043172498,0.2371383451512152,0.08190716949694052,0.05138590520946444,0.11458371004255771
oulab,4,cutoff_valid_to_activity,flat_hgb,28956,22,presentation,0.7560545840317061,0.7188135715863062,0.7855716466197159,0.7492737750767773,0.6867745368320485,0.7971876878666555,0.1989250835689846,0.18884595559293815,0.21175570885831851,0.011257684396937785,0.011560681745559074,0.04459009997489909
oulab,4,cutoff_valid_to_activity,stack_7_full,28956,22,presentation,0.7986856417039453,0.7717747242431763,0.8191844408721103,0.806820574525603,0.7640908483174146,0.8389663856288874,0.17995758252488517,0.17232919266021832,0.18891644476583788,0.010664571216875276,0.010999547531281894,0.030400377259996475
