dataset,week,model,protocol,reference_protocol,metric,delta,ci_low,ci_high,n_clusters
oulab,6,base_dffnn,activity_conditioned,cutoff_valid,pr_auc_risk,0.09282832202796898,0.05683766288150374,0.11209489944908854,22
oulab,6,base_dffnn,activity_conditioned,cutoff_valid,brier,-0.015591724544676916,-0.022791305082544906,-0.009530225751972512,22
oulab,6,base_dffnn,activity_conditioned,cutoff_valid,ece,-0.011249802652873037,-0.021260602128950166,0.002797148967445103,22
oulab,6,base_dffnn,activity_to_cutoff_valid,cutoff_valid,auc,0.005370744104179481,-0.00199867298618267,0.013431041286369013,22
oulab,6,base_dffnn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.017913484765051835,-0.002563154142706467,0.033298221356014485,22
oulab,6,base_dffnn,activity_to_cutoff_valid,cutoff_valid,brier,-0.0029509249508066215,-0.00923757810297015,0.0014740795869739435,22
oulab,6,base_dffnn,activity_to_cutoff_valid,cutoff_valid,ece,-0.0014787869334629417,-0.011263587233017475,0.007684265049495916,22
oulab,6,base_dffnn,cutoff_valid_to_activity,cutoff_valid,auc,0.0289259788499715,0.021434337833951378,0.03490462031413646,22
oulab,6,base_dffnn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07061260017473503,0.04995144050345102,0.08595571904379098,22
oulab,6,base_dffnn,cutoff_valid_to_activity,cutoff_valid,brier,-0.012108493701464856,-0.0148992000545515,-0.008849529499709989,22
oulab,6,base_dffnn,cutoff_valid_to_activity,cutoff_valid,ece,-0.01194174412314087,-0.018210653439427626,0.0034159716477559993,22
oulab,6,base_dffnn,static_full,cutoff_valid,auc,0.07281164693504305,0.0556980857597635,0.09134513482675648,22
oulab,6,base_dffnn,static_full,cutoff_valid,pr_auc_risk,0.1666248480457152,0.10867908061002053,0.21244340801046463,22
oulab,6,base_dffnn,static_full,cutoff_valid,brier,-0.03159631186266382,-0.04212904677351412,-0.022871820815597948,22
oulab,6,base_dffnn,static_full,cutoff_valid,ece,-0.007517800276448786,-0.024377256153965396,0.00452313774546079,22
oulab,6,base_knn,activity_conditioned,cutoff_valid,auc,0.024950402779052583,0.01595437694491015,0.031382777399163196,22
oulab,6,base_knn,activity_conditioned,cutoff_valid,pr_auc_risk,0.06956254218302282,0.047371553763380994,0.08298135025723816,22
oulab,6,base_knn,activity_conditioned,cutoff_valid,brier,-0.007410042142301593,-0.010332593676494119,-0.0036217963583206536,22
oulab,6,base_knn,activity_conditioned,cutoff_valid,ece,-0.005438256437642789,-0.009505216696539897,0.005024691342012256,22
oulab,6,base_knn,activity_to_cutoff_valid,cutoff_valid,auc,0.0008297945490844949,-0.002276357024422379,0.0036251047968723815,22
oulab,6,base_knn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.004878288162017075,-0.004616628373000972,0.011236267577799889,22
oulab,6,base_knn,activity_to_cutoff_valid,cutoff_valid,brier,0.000763238842424685,-0.0020058700353552004,0.003956132839159534,22
oulab,6,base_knn,activity_to_cutoff_valid,cutoff_valid,ece,0.01146547257789949,-0.015782113814160788,0.023902005811882145,22
oulab,6,base_knn,cutoff_valid_to_activity,cutoff_valid,auc,0.019345051902035837,0.010166940139521501,0.026809050826841627,22
oulab,6,base_knn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.05007016377127671,0.025115065639095234,0.0713526400605165,22
oulab,6,base_knn,cutoff_valid_to_activity,cutoff_valid,brier,-0.004373360375675012,-0.006391374905270776,-0.0021600376592837162,22
oulab,6,base_knn,cutoff_valid_to_activity,cutoff_valid,ece,0.009424503486742897,-0.02601519974194515,0.029551383597092563,22
oulab,6,base_knn,static_full,cutoff_valid,auc,0.07155324016203735,0.05968814283938267,0.08460044646724103,22
oulab,6,base_knn,static_full,cutoff_valid,pr_auc_risk,0.1717444937557352,0.13070523204114468,0.21251842229462073,22
oulab,6,base_knn,static_full,cutoff_valid,brier,-0.027005223868926287,-0.03240123005585015,-0.02142399058272883,22
oulab,6,base_knn,static_full,cutoff_valid,ece,-0.006774916419545928,-0.013850633974984644,0.002433434050611503,22
oulab,6,base_lr_clickstream,activity_conditioned,cutoff_valid,auc,0.016483446847596506,0.002785673985448645,0.027983084934416723,22
oulab,6,base_lr_clickstream,activity_conditioned,cutoff_valid,pr_auc_risk,0.04430868864878179,0.018294525689037132,0.07214220497132054,22
oulab,6,base_lr_clickstream,activity_conditioned,cutoff_valid,brier,-0.0033514686899638324,-0.009143867499459099,0.004206547923993715,22
oulab,6,base_lr_clickstream,activity_conditioned,cutoff_valid,ece,-0.003516690245883955,-0.01012852960389781,0.016492133969449183,22
oulab,6,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,auc,-0.0041792317801852,-0.013107239147042954,0.005608369924928559,22
oulab,6,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.014900350127258655,-0.02728695475178315,0.00928573879352747,22
oulab,6,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,brier,0.0028745154356498714,-0.003298537052645447,0.010415895560803322,22
oulab,6,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,ece,0.015301430807695686,-0.021886744194877853,0.03680741490476938,22
oulab,6,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,auc,0.014107575983981824,0.0024563391734781087,0.024054799343234436,22
oulab,6,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.036045660847654815,0.012278759513513862,0.06286133384015001,22
oulab,6,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,brier,-0.00024807725813916215,-0.0025262193899096346,0.0018863022953928372,22
oulab,6,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,ece,0.027746849959802054,-0.02264502203976334,0.04021509533965749,22
oulab,6,base_lr_clickstream,static_full,cutoff_valid,auc,0.06718546405456949,0.05377783622298466,0.08191110503251822,22
oulab,6,base_lr_clickstream,static_full,cutoff_valid,pr_auc_risk,0.1862906361058776,0.1375168325347504,0.2299992171956248,22
oulab,6,base_lr_clickstream,static_full,cutoff_valid,brier,-0.024132116549848565,-0.031146701658204958,-0.015398054659408853,22
oulab,6,base_lr_clickstream,static_full,cutoff_valid,ece,-0.007636110323470308,-0.01738242824360718,0.01033748838819959,22
oulab,6,base_lr_profile,activity_conditioned,cutoff_valid,auc,-0.008857507850675406,-0.015290137222902966,-0.0023320919814442545,22
oulab,6,base_lr_profile,activity_conditioned,cutoff_valid,pr_auc_risk,0.011823618549292703,-0.009233555819391703,0.031434132643334584,22
oulab,6,base_lr_profile,activity_conditioned,cutoff_valid,brier,0.007294593561889884,0.00491819744788196,0.009937063962961507,22
oulab,6,base_lr_profile,activity_conditioned,cutoff_valid,ece,-0.0002532351308424368,-0.006683384786683699,0.010741778292936351,22
oulab,6,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,auc,-0.015752430161276587,-0.021575917367292995,-0.011030179368655161,22
oulab,6,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.03475128219062573,-0.04583276106522243,-0.025499280923467194,22
oulab,6,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,brier,0.006465972853683694,0.0034406221998034363,0.009465888531416125,22
oulab,6,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,ece,0.03494718414772196,-0.0121696958245989,0.04054253688540556,22
oulab,6,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,auc,-0.012245978648037448,-0.01839133036029728,-0.005547205109501358,22
oulab,6,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.008988832863783158,-0.010916715019148131,0.027163933915227128,22
oulab,6,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,brier,0.010259332969960289,0.0075637523477872365,0.013106027975185291,22
oulab,6,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,ece,0.04288973810524618,-0.011555668047571892,0.05684888404194688,22
oulab,6,base_lr_profile,static_full,cutoff_valid,auc,0.06118770938983742,0.04940108257009935,0.07424307048186105,22
oulab,6,base_lr_profile,static_full,cutoff_valid,pr_auc_risk,0.16878708102607598,0.1454040138638762,0.19332020284168083,22
oulab,6,base_lr_profile,static_full,cutoff_valid,brier,-0.01574780325250144,-0.019606666108842662,-0.011369850686342834,22
oulab,6,base_lr_profile,static_full,cutoff_valid,ece,-0.0005690721753836359,-0.006481540461249394,0.008413141304347695,22
oulab,6,base_lr_weekly,activity_conditioned,cutoff_valid,auc,0.024874422139984698,0.01112627639074966,0.03657914364528974,22
oulab,6,base_lr_weekly,activity_conditioned,cutoff_valid,pr_auc_risk,0.05802758248923068,0.032696733881151886,0.07769908274662576,22
oulab,6,base_lr_weekly,activity_conditioned,cutoff_valid,brier,-0.007576814458238601,-0.014511934184919794,0.0011901275828989947,22
oulab,6,base_lr_weekly,activity_conditioned,cutoff_valid,ece,0.004421444902015473,-0.010754210904837058,0.016883740590037853,22
oulab,6,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,auc,-0.002123214700194165,-0.007629080568725905,0.0027883208304382225,22
oulab,6,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0012306260999610519,-0.013981630410760662,0.0062533125658098005,22
oulab,6,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,brier,0.0040712432837680945,-0.0018285159560619151,0.011519790131535102,22
oulab,6,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,ece,0.02947502071521385,-0.014801100574574773,0.03806187147338359,22
oulab,6,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,auc,0.021368801984336105,0.008452246372689981,0.032914616203028206,22
oulab,6,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.04689354154052494,0.024985399346224246,0.06521134775989838,22
oulab,6,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,brier,-0.006473204092630386,-0.009560195773004073,-0.003586023572171314,22
oulab,6,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,ece,0.0010321681219257334,-0.03128988714933774,0.029657932778868124,22
oulab,6,base_lr_weekly,static_full,cutoff_valid,auc,0.07617056206630957,0.05907810865803697,0.0934022648614329,22
oulab,6,base_lr_weekly,static_full,cutoff_valid,pr_auc_risk,0.1874348010061594,0.1418562247750137,0.22828726215931613,22
oulab,6,base_lr_weekly,static_full,cutoff_valid,brier,-0.02920146428785289,-0.03746861767682301,-0.019151664699456252,22
oulab,6,base_lr_weekly,static_full,cutoff_valid,ece,-0.0033757478104339267,-0.02149325389466454,0.01002798445272016,22
oulab,6,base_rf_entropy,activity_conditioned,cutoff_valid,auc,0.029952268455139985,0.02233354957305849,0.035708681996218884,22
oulab,6,base_rf_entropy,activity_conditioned,cutoff_valid,pr_auc_risk,0.07150410027687049,0.05447800002402928,0.08612162807919514,22
oulab,6,base_rf_entropy,activity_conditioned,cutoff_valid,brier,-0.012224760591299205,-0.01488128532468147,-0.009172100733847888,22
oulab,6,base_rf_entropy,activity_conditioned,cutoff_valid,ece,-0.019565498512214105,-0.02297870135446312,-0.003947671350351239,22
oulab,6,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,auc,-0.0014850495347883408,-0.003380162252010835,0.00018296981516285275,22
oulab,6,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0018248333099256664,-0.005091021758849998,0.0013572196517257632,22
oulab,6,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,brier,-0.00015927324375866747,-0.0012403280423069582,0.0011364881307208996,22
oulab,6,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,ece,-0.0054064809836816,-0.01065958208279985,-0.001656102674511407,22
oulab,6,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,auc,0.0302756137616772,0.022583536512480584,0.03617331924914627,22
oulab,6,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07020990063957722,0.05299603949488362,0.08519938004249134,22
oulab,6,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,brier,-0.011464739493826537,-0.013849636627043659,-0.008600239282898998,22
oulab,6,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,ece,-0.009596291009652973,-0.019165679315994312,0.006050860067320209,22
oulab,6,base_rf_entropy,static_full,cutoff_valid,auc,0.06757748177486778,0.05736116310363714,0.07830888435726338,22
oulab,6,base_rf_entropy,static_full,cutoff_valid,pr_auc_risk,0.139699788165502,0.1132751917188012,0.1670600891627025,22
oulab,6,base_rf_entropy,static_full,cutoff_valid,brier,-0.03098159512960208,-0.03673630461799904,-0.025427077093381857,22
oulab,6,base_rf_entropy,static_full,cutoff_valid,ece,-0.03959520821507094,-0.048964831378176484,-0.0007080271821065366,22
oulab,6,base_rf_gini,activity_conditioned,cutoff_valid,auc,0.030391569422934306,0.022628794556016685,0.03600839919305945,22
oulab,6,base_rf_gini,activity_conditioned,cutoff_valid,pr_auc_risk,0.07210222479209083,0.05531285377090478,0.08648667716598855,22
oulab,6,base_rf_gini,activity_conditioned,cutoff_valid,brier,-0.012540524806672393,-0.015179167532959104,-0.009418394477877852,22
oulab,6,base_rf_gini,activity_conditioned,cutoff_valid,ece,-0.02015876932167908,-0.024391160978753323,-0.004797405681191163,22
oulab,6,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,auc,-0.0009489597437553066,-0.0026352746642010123,0.0005795488932214259,22
oulab,6,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0012599714237064852,-0.004481785282130624,0.0018944939555368097,22
oulab,6,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,brier,-0.0005218876867587041,-0.0015971148709745836,0.000604161906938106,22
oulab,6,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,ece,-0.006538049231825084,-0.011028178754032926,-0.003196180078578348,22
oulab,6,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,auc,0.030293202626379245,0.022536590844206335,0.03624637159763147,22
oulab,6,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.07048444357934625,0.05333068882393732,0.08553839788568018,22
oulab,6,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,brier,-0.011474440833344951,-0.013870042667989944,-0.008593460556833958,22
oulab,6,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,ece,-0.009510808788495424,-0.019169938443260166,0.00585539955354494,22
oulab,6,base_rf_gini,static_full,cutoff_valid,auc,0.06830955234672031,0.05747810392271243,0.07932646374912634,22
oulab,6,base_rf_gini,static_full,cutoff_valid,pr_auc_risk,0.14082367606436308,0.1143115823516513,0.16815348155065357,22
oulab,6,base_rf_gini,static_full,cutoff_valid,brier,-0.031509947000387034,-0.03765367031615122,-0.02566084929523546,22
oulab,6,base_rf_gini,static_full,cutoff_valid,ece,-0.04052895738253604,-0.0510319291571286,-0.0030197161089794465,22
oulab,6,base_svm,activity_conditioned,cutoff_valid,auc,0.02034533850465292,0.006226567857163196,0.031023036278836392,22
oulab,6,base_svm,activity_conditioned,cutoff_valid,pr_auc_risk,0.0582670030358543,0.02392845522661795,0.08482485455952558,22
oulab,6,base_svm,activity_conditioned,cutoff_valid,brier,-0.003117683116493103,-0.007097365815744076,0.0020158949438491254,22
oulab,6,base_svm,activity_conditioned,cutoff_valid,ece,0.012044876082098602,-0.01240395978134997,0.027907367999973384,22
oulab,6,base_svm,activity_to_cutoff_valid,cutoff_valid,auc,-0.0008060586875600073,-0.009966593140726504,0.008897136179079387,22
oulab,6,base_svm,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0012447577961203216,-0.01975181250586047,0.018398758130146395,22
oulab,6,base_svm,activity_to_cutoff_valid,cutoff_valid,brier,9.312908553840704e-05,-0.0036753617288352485,0.005062208409312419,22
oulab,6,base_svm,activity_to_cutoff_valid,cutoff_valid,ece,-0.0005960870874157156,-0.020337688740046954,0.0280063265454956,22
oulab,6,base_svm,cutoff_valid_to_activity,cutoff_valid,auc,0.014256258481349482,0.00207322644613222,0.024769402899516874,22
oulab,6,base_svm,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.04251702164877735,0.017230898410174136,0.06372031897706416,22
oulab,6,base_svm,cutoff_valid_to_activity,cutoff_valid,brier,0.00216425142020904,0.0005105642252033804,0.0038509772463711806,22
oulab,6,base_svm,cutoff_valid_to_activity,cutoff_valid,ece,0.027536610231849806,0.004546574611937671,0.033435491734991836,22
oulab,6,base_svm,static_full,cutoff_valid,auc,0.07130443538015763,0.05647194121393327,0.08474392494191263,22
oulab,6,base_svm,static_full,cutoff_valid,pr_auc_risk,0.1873992368055153,0.1448317014832734,0.20661178873624753,22
oulab,6,base_svm,static_full,cutoff_valid,brier,-0.023684985578889706,-0.03159415592877277,-0.01437663583318271,22
oulab,6,base_svm,static_full,cutoff_valid,ece,-0.006078324380502355,-0.038374285870264306,0.028489678367362804,22
oulab,6,flat_hgb,activity_conditioned,cutoff_valid,auc,0.025303364245148674,0.018071234751387895,0.030334465103603367,22
oulab,6,flat_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.07457994047626748,0.05546603342177228,0.08695926278385419,22
oulab,6,flat_hgb,activity_conditioned,cutoff_valid,brier,-0.007887106362160001,-0.01149488374393753,-0.0034354294744479044,22
oulab,6,flat_hgb,activity_conditioned,cutoff_valid,ece,-0.0041586178995156806,-0.010316182148312163,0.006132028240745837,22
oulab,6,flat_hgb,activity_to_cutoff_valid,cutoff_valid,auc,-0.00047642900497701923,-0.004429708120075262,0.004001414671992295,22
oulab,6,flat_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.003785461079525043,-0.00765654355189343,0.015875490506941682,22
oulab,6,flat_hgb,activity_to_cutoff_valid,cutoff_valid,brier,0.0021366533421811884,-0.000808106406488563,0.00569315485128372,22
oulab,6,flat_hgb,activity_to_cutoff_valid,cutoff_valid,ece,0.01744076143274701,-0.0037431568897055667,0.02310507880065136,22
oulab,6,flat_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.024165223450383633,0.017677892868032143,0.029450534537551126,22
oulab,6,flat_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.0673767296792892,0.051961127741077376,0.08183973158435479,22
oulab,6,flat_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.00822217893750743,-0.01024726720907999,-0.006016464648758866,22
oulab,6,flat_hgb,cutoff_valid_to_activity,cutoff_valid,ece,-0.019178899859997718,-0.0267722474456481,0.020830509890273366,22
oulab,6,flat_hgb,static_full,cutoff_valid,auc,0.06426982361915223,0.05477793452583917,0.07449475688639882,22
oulab,6,flat_hgb,static_full,cutoff_valid,pr_auc_risk,0.14653116052686832,0.11428586917790573,0.18137186245210546,22
oulab,6,flat_hgb,static_full,cutoff_valid,brier,-0.025126598750068202,-0.029365786874580944,-0.019712380401395085,22
oulab,6,flat_hgb,static_full,cutoff_valid,ece,-0.005478803210868646,-0.013110615122388997,0.004383134105878906,22
oulab,6,stack_7_full,activity_conditioned,cutoff_valid,auc,0.02775696208771805,0.020406683429760274,0.03452744500358433,22
oulab,6,stack_7_full,activity_conditioned,cutoff_valid,pr_auc_risk,0.06083927235644082,0.04743839528430582,0.07389348601297273,22
oulab,6,stack_7_full,activity_conditioned,cutoff_valid,brier,-0.010500201179944546,-0.013879661266902368,-0.006871907822342337,22
oulab,6,stack_7_full,activity_conditioned,cutoff_valid,ece,-0.001472647645803472,-0.006238991568214642,0.0030888791268068256,22
oulab,6,stack_7_full,activity_to_cutoff_valid,cutoff_valid,auc,-0.000765487119078645,-0.0022479637008337773,0.0008798174264526282,22
oulab,6,stack_7_full,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0011485872559199306,-0.002724348795059914,0.00035512928131698173,22
oulab,6,stack_7_full,activity_to_cutoff_valid,cutoff_valid,brier,0.0006019134789802816,-0.000104637658215391,0.0013710916733975626,22
oulab,6,stack_7_full,activity_to_cutoff_valid,cutoff_valid,ece,0.004392831918209841,-0.0057153964290025,0.008589784825664465,22
oulab,6,stack_7_full,cutoff_valid_to_activity,cutoff_valid,auc,0.02777749781489869,0.020153101220077716,0.034377813114151216,22
oulab,6,stack_7_full,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06078408816905745,0.04742886014550674,0.0732644939342075,22
oulab,6,stack_7_full,cutoff_valid_to_activity,cutoff_valid,brier,-0.0104877155533184,-0.013721605965150284,-0.006945048616492729,22
oulab,6,stack_7_full,cutoff_valid_to_activity,cutoff_valid,ece,-0.002291122967768554,-0.008276159012780558,0.009527235862856876,22
oulab,6,stack_7_full,static_full,cutoff_valid,auc,0.06031844263284958,0.051793335153347886,0.07007988791590455,22
oulab,6,stack_7_full,static_full,cutoff_valid,pr_auc_risk,0.11595474129448136,0.09960198794857503,0.13660051646957969,22
oulab,6,stack_7_full,static_full,cutoff_valid,brier,-0.026438986613591203,-0.029823484241006528,-0.022274783327763767,22
oulab,6,stack_7_full,static_full,cutoff_valid,ece,-0.0031252993165831137,-0.010140939809825365,0.001684246738296408,22
oulab,6,temporal_hgb,activity_conditioned,cutoff_valid,auc,0.03098655801363026,0.021789616912365785,0.037504443226431906,22
oulab,6,temporal_hgb,activity_conditioned,cutoff_valid,pr_auc_risk,0.08089521098084651,0.05699504266360811,0.09972694959922859,22
oulab,6,temporal_hgb,activity_conditioned,cutoff_valid,brier,-0.009281529156662305,-0.013241885581800025,-0.003962909136116077,22
oulab,6,temporal_hgb,activity_conditioned,cutoff_valid,ece,0.0013982993994158394,-0.004121894839076334,0.007417008935542198,22
oulab,6,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,auc,-0.00012975697381933937,-0.003371815288663235,0.0031159786517540823,22
oulab,6,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0006862997899212964,-0.010130722125197339,0.009695657228406093,22
oulab,6,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,brier,0.0022484097583936047,-0.0010795549905347555,0.0065751822068380135,22
oulab,6,temporal_hgb,activity_to_cutoff_valid,cutoff_valid,ece,0.019461787495066354,-0.008857730681333996,0.024518788275421123,22
oulab,6,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,auc,0.027677081534609682,0.019060466788563952,0.034544116713319646,22
oulab,6,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06563668588107063,0.04280933895048077,0.08427703732802513,22
oulab,6,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,brier,-0.008191579583991693,-0.010621921024572436,-0.005667734149472282,22
oulab,6,temporal_hgb,cutoff_valid_to_activity,cutoff_valid,ece,-0.00874321620907266,-0.029432219359272167,0.024345832727749792,22
oulab,6,temporal_hgb,static_full,cutoff_valid,auc,0.07312340234336134,0.060219165165941266,0.08694336250723886,22
oulab,6,temporal_hgb,static_full,cutoff_valid,pr_auc_risk,0.16073276197511288,0.12822048251963797,0.1983495523172243,22
oulab,6,temporal_hgb,static_full,cutoff_valid,brier,-0.028253241999626255,-0.03314562296800015,-0.02159775775660077,22
oulab,6,temporal_hgb,static_full,cutoff_valid,ece,-0.0023711543468724616,-0.01000618306376068,0.004887749469827031,22
oulab,8,base_dffnn,activity_conditioned,cutoff_valid,auc,0.03524496063345994,0.0276324704895319,0.04162185951798722,22
oulab,8,base_dffnn,activity_conditioned,cutoff_valid,pr_auc_risk,0.07063588717064129,0.05571581667957978,0.08553527397317202,22
oulab,8,base_dffnn,activity_conditioned,cutoff_valid,brier,-0.01399467458609907,-0.017822503010517892,-0.009863969828863835,22
oulab,8,base_dffnn,activity_conditioned,cutoff_valid,ece,0.0005374357425182962,-0.00999787924003529,0.0055238793806127555,22
oulab,8,base_dffnn,activity_to_cutoff_valid,cutoff_valid,auc,-0.0008095950407251973,-0.0026534055961077523,0.0009144443517723886,22
oulab,8,base_dffnn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,-0.0005339146659419924,-0.0023927262595662803,0.0012673091012296992,22
oulab,8,base_dffnn,activity_to_cutoff_valid,cutoff_valid,brier,0.0009096087906395323,-0.00028072041599596574,0.002191955566598285,22
oulab,8,base_dffnn,activity_to_cutoff_valid,cutoff_valid,ece,0.006213435516055157,-0.0028832187441708316,0.011124680100845186,22
oulab,8,base_dffnn,cutoff_valid_to_activity,cutoff_valid,auc,0.03528227011839591,0.027966961148272018,0.04122512421356858,22
oulab,8,base_dffnn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.0696856226680993,0.05544775541903911,0.08382391591159206,22
oulab,8,base_dffnn,cutoff_valid_to_activity,cutoff_valid,brier,-0.01451734601807178,-0.018075684482382337,-0.010658905419603475,22
oulab,8,base_dffnn,cutoff_valid_to_activity,cutoff_valid,ece,-0.004478478678373667,-0.013556549150887314,0.002381693031256233,22
oulab,8,base_dffnn,static_full,cutoff_valid,auc,0.06480566934123921,0.05375462438853433,0.0764255482557683,22
oulab,8,base_dffnn,static_full,cutoff_valid,pr_auc_risk,0.11784010207083462,0.0968318215062897,0.14407306434070952,22
oulab,8,base_dffnn,static_full,cutoff_valid,brier,-0.028636572524573578,-0.03346330409760697,-0.02259793313687035,22
oulab,8,base_dffnn,static_full,cutoff_valid,ece,0.0006504399492853717,-0.012249213217620266,0.009606225496179158,22
oulab,8,base_knn,activity_conditioned,cutoff_valid,auc,0.033962979182446285,0.024785944690816575,0.04076412558990524,22
oulab,8,base_knn,activity_conditioned,cutoff_valid,pr_auc_risk,0.08396309733494989,0.0625626388812576,0.1021446403771258,22
oulab,8,base_knn,activity_conditioned,cutoff_valid,brier,-0.010577642050062536,-0.01383393496785261,-0.006601773928763347,22
oulab,8,base_knn,activity_conditioned,cutoff_valid,ece,-0.0027896799510345183,-0.011327516695980104,0.005368951163333744,22
oulab,8,base_knn,activity_to_cutoff_valid,cutoff_valid,auc,0.0009335980348863515,-0.0030694024798977983,0.0054323139438128614,22
oulab,8,base_knn,activity_to_cutoff_valid,cutoff_valid,pr_auc_risk,0.0053675130539001525,-0.005229075941103942,0.015363622085095945,22
oulab,8,base_knn,activity_to_cutoff_valid,cutoff_valid,brier,2.7704859932864423e-05,-0.0021559034643822256,0.0029014747524245123,22
oulab,8,base_knn,activity_to_cutoff_valid,cutoff_valid,ece,0.011543792180371715,-0.014101013473205295,0.023834596437025433,22
oulab,8,base_knn,cutoff_valid_to_activity,cutoff_valid,auc,0.027772155476905702,0.02168108176646978,0.032376099063126884,22
oulab,8,base_knn,cutoff_valid_to_activity,cutoff_valid,pr_auc_risk,0.06968625055264943,0.05435669304103024,0.0822196301931567,22
oulab,8,base_knn,cutoff_valid_to_activity,cutoff_valid,brier,-0.006147671810742772,-0.008494519248844994,-0.00371710988934241,22
oulab,8,base_knn,cutoff_valid_to_activity,cutoff_valid,ece,0.011132832563537209,-0.02755018880002138,0.02991143336788575,22
oulab,8,base_knn,static_full,cutoff_valid,auc,0.07204087967903394,0.05961519334556349,0.08748497683510564,22
oulab,8,base_knn,static_full,cutoff_valid,pr_auc_risk,0.15505744462562276,0.11989073736223678,0.19664796272516313,22
oulab,8,base_knn,static_full,cutoff_valid,brier,-0.028265286712771343,-0.03454541542004027,-0.0220242028893125,22
oulab,8,base_knn,static_full,cutoff_valid,ece,-0.003537158045141344,-0.015825171802308104,0.003226250023478711,22
oulab,8,base_lr_clickstream,activity_conditioned,cutoff_valid,auc,0.02501864203877391,0.011431282014044952,0.034076357902685254,22
oulab,8,base_lr_clickstream,activity_conditioned,cutoff_valid,pr_auc_risk,0.0688876800795607,0.03830683870130079,0.08919640162444371,22
oulab,8,base_lr_clickstream,activity_conditioned,cutoff_valid,brier,-0.008222069085910333,-0.01576782192928301,0.0017584639594890252,22
oulab,8,base_lr_clickstream,activity_conditioned,cutoff_valid,ece,-0.006824078445749435,-0.02627707265748346,0.010547508026346427,22
