dataset,week,model,protocol,reference_protocol,budget,n_candidates,n_reference,n_flagged,n_actionable_candidates,n_actionable_flagged,n_invalid_flagged,precision,actionable_precision,precision_among_actionable,wasted_budget_rate,recall_protocol,coverage_adjusted_recall,candidate_coverage
oulab,2,base_knn,activity_conditioned,cutoff_valid,0.05,28070,28069,1404,26425,1149,255,0.7236467236467237,0.542022792022792,0.6623150565709313,0.18162393162393162,0.07762243104897242,0.05988353792886371,0.9414300473832342
oulab,2,base_knn,activity_to_cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.6716524216524217,0.6716524216524217,0.6716524216524217,0.0,0.07420522505508341,0.07420522505508341,1.0
oulab,2,base_knn,cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.7891737891737892,0.7891737891737892,0.7891737891737892,0.0,0.08718917217500786,0.08718917217500786,1.0
oulab,2,base_knn,cutoff_valid_to_activity,cutoff_valid,0.05,28070,28069,1404,26425,1174,230,0.7108262108262108,0.5470085470085471,0.6541737649063032,0.16381766381766383,0.0762472304988922,0.06043437204910293,0.9414300473832342
oulab,2,base_knn,static_full,cutoff_valid,0.05,32593,28069,1404,28069,526,878,0.905982905982906,0.28774928774928776,0.7680608365019012,0.6253561253561254,0.07391910739191074,0.03179099779666352,1.0
oulab,2,base_knn,activity_conditioned,cutoff_valid,0.1,28070,28069,2808,26425,2321,487,0.7172364672364673,0.5438034188034188,0.6579060749676864,0.17343304843304844,0.1538696615478646,0.12016052880075542,0.9414300473832342
oulab,2,base_knn,activity_to_cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.6688034188034188,0.6688034188034188,0.6688034188034188,0.0,0.147780925401322,0.147780925401322,1.0
oulab,2,base_knn,cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.74002849002849,0.74002849002849,0.74002849002849,0.0,0.16351904312244256,0.16351904312244256,1.0
oulab,2,base_knn,cutoff_valid_to_activity,cutoff_valid,0.1,28070,28069,2808,26425,2352,456,0.6994301994301995,0.5377492877492878,0.6420068027210885,0.1623931623931624,0.150049660019864,0.11882278879446018,0.9414300473832342
oulab,2,base_knn,static_full,cutoff_valid,0.1,32593,28069,2808,28069,1050,1758,0.9138176638176638,0.292022792022792,0.780952380952381,0.6260683760683761,0.149116689911669,0.06452628265659427,1.0
oulab,2,base_knn,activity_conditioned,cutoff_valid,0.2,28070,28069,5612,26425,4830,782,0.6730220955096222,0.5340342124019958,0.6204968944099379,0.13934426229508196,0.28856291542516616,0.2358356940509915,0.9414300473832342
oulab,2,base_knn,activity_to_cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.6755167498218104,0.6755167498218104,0.6755167498218104,0.0,0.2983160214038401,0.2983160214038401,1.0
oulab,2,base_knn,cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.6758731290092659,0.6758731290092659,0.6758731290092659,0.0,0.2984734025810513,0.2984734025810513,1.0
oulab,2,base_knn,cutoff_valid_to_activity,cutoff_valid,0.2,28070,28069,5612,26425,4866,746,0.6625089094796864,0.529935851746258,0.6111796136457049,0.13292943692088383,0.28405531362212544,0.23402581051306265,0.9414300473832342
oulab,2,base_knn,static_full,cutoff_valid,0.2,32593,28069,5612,28069,2669,2943,0.8788310762651461,0.3569137562366358,0.750468340202323,0.5244119743406985,0.28661087866108786,0.15761724897702234,1.0
oulab,2,base_lr_clickstream,activity_conditioned,cutoff_valid,0.01,28070,28069,281,26425,222,59,0.7259786476868327,0.5160142348754448,0.6531531531531531,0.2099644128113879,0.015585606234242494,0.011410135347812402,0.9414300473832342
oulab,2,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.7544483985765125,0.7544483985765125,0.7544483985765125,0.0,0.01668240478438779,0.01668240478438779,1.0
oulab,2,base_lr_clickstream,cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.7935943060498221,0.7935943060498221,0.7935943060498221,0.0,0.017548001259049418,0.017548001259049418,1.0
oulab,2,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,0.01,28070,28069,281,26425,221,60,0.7188612099644128,0.505338078291815,0.6425339366515838,0.21352313167259787,0.01543280617312247,0.011174063581995594,0.9414300473832342
oulab,2,base_lr_clickstream,static_full,cutoff_valid,0.01,32593,28069,281,28069,108,173,0.9039145907473309,0.29537366548042704,0.7685185185185185,0.6156583629893239,0.014760576476057647,0.00653131885426503,1.0
oulab,2,base_lr_clickstream,activity_conditioned,cutoff_valid,0.05,28070,28069,1404,26425,1089,315,0.7571225071225072,0.5341880341880342,0.6887052341597796,0.22435897435897437,0.081213232485293,0.059017941454202076,0.9414300473832342
oulab,2,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.7742165242165242,0.7742165242165242,0.7742165242165242,0.0,0.08553666981429021,0.08553666981429021,1.0
oulab,2,base_lr_clickstream,cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.7827635327635327,0.7827635327635327,0.7827635327635327,0.0,0.08648095687755744,0.08648095687755744,1.0
oulab,2,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,0.05,28070,28069,1404,26425,1105,299,0.7457264957264957,0.5341880341880342,0.6787330316742082,0.21296296296296297,0.07999083199633279,0.059017941454202076,0.9414300473832342
oulab,2,base_lr_clickstream,static_full,cutoff_valid,0.05,32593,28069,1404,28069,524,880,0.9066951566951567,0.28703703703703703,0.7690839694656488,0.6267806267806267,0.07397721989772199,0.03171230720805791,1.0
oulab,2,base_lr_clickstream,activity_conditioned,cutoff_valid,0.1,28070,28069,2808,26425,2253,555,0.7386039886039886,0.5416666666666666,0.6750998668442078,0.19764957264957264,0.15845366338146535,0.11968838526912182,0.9414300473832342
oulab,2,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7578347578347578,0.7578347578347578,0.7578347578347578,0.0,0.1674535725527227,0.1674535725527227,1.0
oulab,2,base_lr_clickstream,cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7535612535612536,0.7535612535612536,0.7535612535612536,0.0,0.16650928548945546,0.16650928548945546,1.0
oulab,2,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,0.1,28070,28069,2808,26425,2274,534,0.7304131054131054,0.540954415954416,0.667985927880387,0.19017094017094016,0.15669646267858506,0.11953100409191061,0.9414300473832342
oulab,2,base_lr_clickstream,static_full,cutoff_valid,0.1,32593,28069,2808,28069,1052,1756,0.9127492877492878,0.2916666666666667,0.7785171102661597,0.6253561253561254,0.14894235239423523,0.06444759206798867,1.0
oulab,2,base_lr_clickstream,activity_conditioned,cutoff_valid,0.2,28070,28069,5612,26425,4745,867,0.6919101924447613,0.537776193870278,0.6360379346680717,0.1544903777619387,0.29666131866452744,0.23748819641170915,0.9414300473832342
oulab,2,base_lr_clickstream,activity_to_cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.6979686386315039,0.6979686386315039,0.6979686386315039,0.0,0.3082310355681461,0.3082310355681461,1.0
oulab,2,base_lr_clickstream,cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.6967213114754098,0.6967213114754098,0.6967213114754098,0.0,0.3076802014479068,0.3076802014479068,1.0
oulab,2,base_lr_clickstream,cutoff_valid_to_activity,cutoff_valid,0.2,28070,28069,5612,26425,4748,864,0.690128296507484,0.5365288667141839,0.634161752316765,0.15395580898075553,0.29589731835892735,0.23693736229146994,0.9414300473832342
oulab,2,base_lr_clickstream,static_full,cutoff_valid,0.2,32593,28069,5612,28069,2622,2990,0.8839985744832501,0.35370634354953673,0.7570556826849733,0.5327868852459017,0.2882961413296141,0.1562008183821215,1.0
oulab,2,base_lr_profile,activity_conditioned,cutoff_valid,0.01,28070,28069,281,26425,247,34,0.7758007117437722,0.6548042704626335,0.7449392712550608,0.12099644128113879,0.016655206662082665,0.01447906830343091,0.9414300473832342
oulab,2,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.7615658362989324,0.7615658362989324,0.7615658362989324,0.0,0.016839785961598994,0.016839785961598994,1.0
oulab,2,base_lr_profile,cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8932384341637011,0.8932384341637011,0.8932384341637011,0.0,0.019751337740006297,0.019751337740006297,1.0
oulab,2,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.01,28070,28069,281,26425,253,28,0.7829181494661922,0.6832740213523132,0.758893280632411,0.099644128113879,0.01680800672320269,0.015108593012275733,0.9414300473832342
oulab,2,base_lr_profile,static_full,cutoff_valid,0.01,32593,28069,281,28069,88,193,0.9679715302491103,0.28113879003558717,0.8977272727272727,0.6868327402135231,0.01580660158066016,0.0062165564998426185,1.0
oulab,2,base_lr_profile,activity_conditioned,cutoff_valid,0.05,28070,28069,1404,26425,1249,155,0.7008547008547008,0.5904558404558404,0.6637309847878302,0.1103988603988604,0.07517763007105203,0.06523449795404469,0.9414300473832342
oulab,2,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.6816239316239316,0.6816239316239316,0.6816239316239316,0.0,0.07530689329556185,0.07530689329556185,1.0
oulab,2,base_lr_profile,cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.0,0.08899905571293673,0.08899905571293673,1.0
oulab,2,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.05,28070,28069,1404,26425,1270,134,0.6937321937321937,0.5982905982905983,0.6614173228346457,0.09544159544159544,0.0744136297654519,0.06610009442870633,0.9414300473832342
oulab,2,base_lr_profile,static_full,cutoff_valid,0.05,32593,28069,1404,28069,485,919,0.9430199430199431,0.28917378917378916,0.8371134020618557,0.6545584045584045,0.07694095769409577,0.03194837897387472,1.0
oulab,2,base_lr_profile,activity_conditioned,cutoff_valid,0.1,28070,28069,2808,26425,2516,292,0.667022792022792,0.563034188034188,0.6283783783783784,0.10398860398860399,0.1430972572389029,0.12440982058545798,0.9414300473832342
oulab,2,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.6506410256410257,0.6506410256410257,0.6506410256410257,0.0,0.14376770538243627,0.14376770538243627,1.0
oulab,2,base_lr_profile,cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7364672364672364,0.7364672364672364,0.7364672364672364,0.0,0.16273213723638652,0.16273213723638652,1.0
oulab,2,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.1,28070,28069,2808,26425,2550,258,0.6677350427350427,0.5758547008547008,0.6341176470588236,0.09188034188034189,0.1432500573000229,0.1272426817752597,0.9414300473832342
oulab,2,base_lr_profile,static_full,cutoff_valid,0.1,32593,28069,2808,28069,1005,1803,0.9294871794871795,0.2881054131054131,0.8049751243781095,0.6420940170940171,0.151673640167364,0.06366068618193264,1.0
oulab,2,base_lr_profile,activity_conditioned,cutoff_valid,0.2,28070,28069,5612,26425,5107,505,0.6238417676407698,0.5340342124019958,0.5868415899745447,0.08998574483250178,0.26747650699060277,0.2358356940509915,0.9414300473832342
oulab,2,base_lr_profile,activity_to_cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.612615823235923,0.612615823235923,0.612615823235923,0.0,0.2705382436260623,0.2705382436260623,1.0
oulab,2,base_lr_profile,cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.6614397719173201,0.6614397719173201,0.6614397719173201,0.0,0.29209946490399746,0.29209946490399746,1.0
oulab,2,base_lr_profile,cutoff_valid_to_activity,cutoff_valid,0.2,28070,28069,5612,26425,5163,449,0.6236635780470421,0.5438346400570206,0.5911291884563239,0.08000712758374912,0.2674001069600428,0.24016367642429964,0.9414300473832342
oulab,2,base_lr_profile,static_full,cutoff_valid,0.2,32593,28069,5612,28069,2803,2809,0.8586956521739131,0.3597647897362794,0.7202996789154478,0.5005345687811832,0.2800441655044166,0.15887629839471198,1.0
oulab,2,base_lr_weekly,activity_conditioned,cutoff_valid,0.01,28070,28069,281,26425,197,84,0.797153024911032,0.498220640569395,0.7106598984771574,0.298932384341637,0.017113606845442737,0.011016682404784388,0.9414300473832342
oulab,2,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.797153024911032,0.797153024911032,0.797153024911032,0.0,0.01762669184765502,0.01762669184765502,1.0
oulab,2,base_lr_weekly,cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8149466192170819,0.8149466192170819,0.8149466192170819,0.0,0.018020144790683035,0.018020144790683035,1.0
oulab,2,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,0.01,28070,28069,281,26425,196,85,0.800711743772242,0.498220640569395,0.7142857142857143,0.302491103202847,0.01719000687600275,0.011016682404784388,0.9414300473832342
oulab,2,base_lr_weekly,static_full,cutoff_valid,0.01,32593,28069,281,28069,106,175,0.9110320284697508,0.29537366548042704,0.7830188679245284,0.6227758007117438,0.014876801487680148,0.00653131885426503,1.0
oulab,2,base_lr_weekly,activity_conditioned,cutoff_valid,0.05,28070,28069,1404,26425,1062,342,0.7856125356125356,0.5434472934472935,0.7184557438794726,0.24358974358974358,0.08426923370769349,0.06004091910607491,0.9414300473832342
oulab,2,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.7927350427350427,0.7927350427350427,0.7927350427350427,0.0,0.08758262511803588,0.08758262511803588,1.0
oulab,2,base_lr_weekly,cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.7991452991452992,0.7991452991452992,0.7991452991452992,0.0,0.08829084041548631,0.08829084041548631,1.0
oulab,2,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,0.05,28070,28069,1404,26425,1069,335,0.7841880341880342,0.5470085470085471,0.7184284377923292,0.2386039886039886,0.08411643364657345,0.06043437204910293,0.9414300473832342
oulab,2,base_lr_weekly,static_full,cutoff_valid,0.05,32593,28069,1404,28069,523,881,0.9081196581196581,0.28774928774928776,0.7724665391969407,0.6274928774928775,0.0740934449093445,0.03179099779666352,1.0
oulab,2,base_lr_weekly,activity_conditioned,cutoff_valid,0.1,28070,28069,2808,26425,2202,606,0.7542735042735043,0.5391737891737892,0.6875567665758402,0.21581196581196582,0.16181526472610588,0.1191375511488826,0.9414300473832342
oulab,2,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7656695156695157,0.7656695156695157,0.7656695156695157,0.0,0.16918476550204595,0.16918476550204595,1.0
oulab,2,base_lr_weekly,cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7678062678062678,0.7678062678062678,0.7678062678062678,0.0,0.16965690903367958,0.16965690903367958,1.0
oulab,2,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,0.1,28070,28069,2808,26425,2227,581,0.7503561253561254,0.5441595441595442,0.6861248316120341,0.20690883190883191,0.16097486438994577,0.12023921938936104,0.9414300473832342
oulab,2,base_lr_weekly,static_full,cutoff_valid,0.1,32593,28069,2808,28069,1049,1759,0.9166666666666666,0.29451566951566954,0.7883698760724499,0.6264245014245015,0.14958158995815898,0.06507711677683349,1.0
oulab,2,base_lr_weekly,activity_conditioned,cutoff_valid,0.2,28070,28069,5612,26425,4634,978,0.7116892373485388,0.537776193870278,0.6512731981009927,0.17426942266571632,0.3051417220566888,0.23748819641170915,0.9414300473832342
oulab,2,base_lr_weekly,activity_to_cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.7072344975053457,0.7072344975053457,0.7072344975053457,0.0,0.3123229461756374,0.3123229461756374,1.0
oulab,2,base_lr_weekly,cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.7074126870990735,0.7074126870990735,0.7074126870990735,0.0,0.312401636764243,0.312401636764243,1.0
oulab,2,base_lr_weekly,cutoff_valid_to_activity,cutoff_valid,0.2,28070,28069,5612,26425,4652,960,0.7106200997861725,0.5399144689950107,0.6513327601031814,0.17106200997861726,0.30468332187332875,0.2384324834749764,0.9414300473832342
oulab,2,base_lr_weekly,static_full,cutoff_valid,0.2,32593,28069,5612,28069,2567,3045,0.8907697790449037,0.35067712045616534,0.7666536813400857,0.5425873129009265,0.2905044165504417,0.15486307837582625,1.0
oulab,2,base_rf_entropy,activity_conditioned,cutoff_valid,0.01,28070,28069,281,26425,188,93,0.8576512455516014,0.5266903914590747,0.7872340425531915,0.3309608540925267,0.018412407364962947,0.01164620711362921,0.9414300473832342
oulab,2,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8220640569395018,0.8220640569395018,0.8220640569395018,0.0,0.01817752596789424,0.01817752596789424,1.0
oulab,2,base_rf_entropy,cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8576512455516014,0.8576512455516014,0.8576512455516014,0.0,0.01896443185395027,0.01896443185395027,1.0
oulab,2,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,0.01,28070,28069,281,26425,208,73,0.8327402135231317,0.5729537366548043,0.7740384615384616,0.2597864768683274,0.01787760715104286,0.012669184765502045,0.9414300473832342
oulab,2,base_rf_entropy,static_full,cutoff_valid,0.01,32593,28069,281,28069,40,241,0.9786476868327402,0.12099644128113879,0.85,0.8576512455516014,0.01598093909809391,0.0026754800125904942,1.0
oulab,2,base_rf_entropy,activity_conditioned,cutoff_valid,0.05,28070,28069,1404,26425,991,413,0.8319088319088319,0.5377492877492878,0.7618567103935419,0.29415954415954415,0.08923523569409428,0.05941139439723009,0.9414300473832342
oulab,2,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.8091168091168092,0.8091168091168092,0.8091168091168092,0.0,0.08939250865596475,0.08939250865596475,1.0
oulab,2,base_rf_entropy,cutoff_valid,cutoff_valid,0.05,28069,28069,1404,28069,1404,0,0.8176638176638177,0.8176638176638177,0.8176638176638177,0.0,0.09033679571923198,0.09033679571923198,1.0
oulab,2,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,0.05,28070,28069,1404,26425,1075,329,0.8297720797720798,0.5954415954415955,0.7776744186046511,0.23433048433048434,0.08900603560241424,0.06578533207428391,0.9414300473832342
oulab,2,base_rf_entropy,static_full,cutoff_valid,0.05,32593,28069,1404,28069,323,1081,0.9501424501424501,0.1801994301994302,0.7832817337461301,0.76994301994302,0.07752208275220827,0.019908718917217502,1.0
oulab,2,base_rf_entropy,activity_conditioned,cutoff_valid,0.1,28070,28069,2808,26425,2142,666,0.7938034188034188,0.5566239316239316,0.7296918767507002,0.23717948717948717,0.17029566811826724,0.12299338999055713,0.9414300473832342
oulab,2,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7745726495726496,0.7745726495726496,0.7745726495726496,0.0,0.17115203021718603,0.17115203021718603,1.0
oulab,2,base_rf_entropy,cutoff_valid,cutoff_valid,0.1,28069,28069,2808,28069,2808,0,0.7859686609686609,0.7859686609686609,0.7859686609686609,0.0,0.17367012905256532,0.17367012905256532,1.0
oulab,2,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,0.1,28070,28069,2808,26425,2205,603,0.7891737891737892,0.5744301994301995,0.7315192743764173,0.21474358974358973,0.1693024677209871,0.12692791942083725,0.9414300473832342
oulab,2,base_rf_entropy,static_full,cutoff_valid,0.1,32593,28069,2808,28069,856,1952,0.9383903133903134,0.24323361823361822,0.7978971962616822,0.6951566951566952,0.15312645281264528,0.05374567201762669,1.0
oulab,2,base_rf_entropy,activity_conditioned,cutoff_valid,0.2,28070,28069,5612,26425,4623,989,0.7382394868139701,0.5621881682109765,0.6824572788232749,0.1762295081967213,0.31652532661013066,0.24826880705067675,0.9414300473832342
oulab,2,base_rf_entropy,activity_to_cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.7261225944404847,0.7261225944404847,0.7261225944404847,0.0,0.32066414856783126,0.32066414856783126,1.0
oulab,2,base_rf_entropy,cutoff_valid,cutoff_valid,0.2,28069,28069,5612,28069,5612,0,0.7295081967213115,0.7295081967213115,0.7295081967213115,0.0,0.32215926975133774,0.32215926975133774,1.0
oulab,2,base_rf_entropy,cutoff_valid_to_activity,cutoff_valid,0.2,28070,28069,5612,26425,4701,911,0.7364575908766928,0.5743050605844618,0.6855988087640927,0.16233071988595865,0.3157613263045305,0.2536197670758577,0.9414300473832342
oulab,2,base_rf_entropy,static_full,cutoff_valid,0.2,32593,28069,5612,28069,2526,3086,0.8959372772630079,0.3462223806129722,0.769200316706255,0.5498930862437633,0.29218967921896793,0.1528958136606862,1.0
oulab,2,base_rf_gini,activity_conditioned,cutoff_valid,0.01,28070,28069,281,26425,190,91,0.8540925266903915,0.5302491103202847,0.7842105263157895,0.3238434163701068,0.018336007334402934,0.011724897702234813,0.9414300473832342
oulab,2,base_rf_gini,activity_to_cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8078291814946619,0.8078291814946619,0.8078291814946619,0.0,0.01786276361347183,0.01786276361347183,1.0
oulab,2,base_rf_gini,cutoff_valid,cutoff_valid,0.01,28069,28069,281,28069,281,0,0.8434163701067615,0.8434163701067615,0.8434163701067615,0.0,0.018649669499527857,0.018649669499527857,1.0
oulab,2,base_rf_gini,cutoff_valid_to_activity,cutoff_valid,0.01,28070,28069,281,26425,212,69,0.8327402135231317,0.5871886120996441,0.7783018867924528,0.24555160142348753,0.01787760715104286,0.012983947119924457,0.9414300473832342
oulab,2,base_rf_gini,static_full,cutoff_valid,0.01,32593,28069,281,28069,32,249,0.9786476868327402,0.09252669039145907,0.8125,0.8861209964412812,0.01598093909809391,0.002045955303745672,1.0
