week,model,metric,cont,sil,eval_sym,resid
4,base_lr_weekly,ece,-0.0075246087074506245,0.002122300625307754,-0.00540230808214287,0.0
4,base_rf_entropy,auc,0.031996291871188076,-0.009815630452512658,0.022180661418675418,0.0
4,base_rf_entropy,pr_auc_risk,0.08505579214829179,-0.02971509608642403,0.055340696061867756,0.0
4,base_rf_entropy,brier,-0.011304355958208528,0.002960843599519619,-0.00834351235868891,0.0
4,base_rf_entropy,ece,-0.017703964641064808,0.0016031405511651234,-0.016100824089899685,0.0
4,base_rf_gini,auc,0.03201819774549025,-0.009798257627882057,0.022219940117608195,0.0
4,base_rf_gini,pr_auc_risk,0.08505211564160775,-0.029461903898094943,0.05559021174351281,0.0
4,base_rf_gini,brier,-0.011301454385589577,0.002955724916762756,-0.00834572946882682,0.0
4,base_rf_gini,ece,-0.017836826234855246,0.0017303492091085247,-0.01610647702574672,0.0
4,base_svm,auc,0.02251085939920061,-0.010135764049773843,0.012375095349426768,0.0
4,base_svm,pr_auc_risk,0.0625591876902547,-0.025344502519418444,0.03721468517083626,0.0
4,base_svm,brier,-0.001153380187161504,0.0015997299791455644,0.00044634979198406033,0.0
4,base_svm,ece,0.01807481721419096,-0.0015811984966772087,0.01649361871751375,0.0
4,flat_hgb,auc,0.02795425945591906,-0.009434569568359141,0.01851968988755992,0.0
4,flat_hgb,pr_auc_risk,0.0702597551009852,-0.01922544370963475,0.05103431139135045,0.0
4,flat_hgb,brier,-0.008133891727516801,0.0022013186734244766,-0.005932573054092324,0.0
4,flat_hgb,ece,-0.01448291424825909,6.846106145469433e-05,-0.014414453186804396,0.0
4,stack_7_full,auc,0.029460795750709368,-0.008148008370438165,0.021312787380271203,0.0
4,stack_7_full,pr_auc_risk,0.06833998524155549,-0.019446582975170934,0.048893402266384556,0.0
4,stack_7_full,brier,-0.010241607442855905,0.00237051817340507,-0.007871089269450834,0.0
4,stack_7_full,ece,-0.0038139914655722423,0.0004869124931275179,-0.0033270789724447244,0.0
4,temporal_hgb,auc,0.028408644666640837,-0.01045835774498799,0.017950286921652847,0.0
4,temporal_hgb,pr_auc_risk,0.07378831721980006,-0.028406787319990967,0.04538152989980909,0.0
4,temporal_hgb,brier,-0.008136698740770304,0.0025334986130527426,-0.005603200127717561,0.0
4,temporal_hgb,ece,-0.007258124917998845,0.000707036782557284,-0.006551088135441561,0.0
6,base_dffnn,auc,0.038098569334779286,-0.008056678135669015,0.03004189119911027,0.0
6,base_dffnn,pr_auc_risk,0.09702654581425196,-0.024262827095425876,0.07276371871882609,0.0
6,base_dffnn,brier,-0.015022032018719156,0.0026473853710515804,-0.012374646647667575,0.0
6,base_dffnn,ece,-0.012483166710342341,0.001626786789066876,-0.010856379921275465,0.0
6,base_knn,auc,0.03167494941467258,-0.0099423527044889,0.021732596710183683,0.0
6,base_knn,pr_auc_risk,0.08918879030527105,-0.03181210893794589,0.057376681367325155,0.0
6,base_knn,brier,-0.008436633180755965,0.00216331250055532,-0.006273320680200645,0.0
6,base_knn,ece,-0.0018899604014432983,-0.0018496523629563926,-0.003739612764399691,0.0
6,base_lr_clickstream,auc,0.02667636117455463,-0.009291233868672866,0.017385127305881765,0.0
6,base_lr_clickstream,pr_auc_risk,0.07457390904545963,-0.026946557820171524,0.047627351225288106,0.0
6,base_lr_clickstream,brier,-0.005625025702765074,0.002387995010888627,-0.003237030691876447,0.0
6,base_lr_clickstream,ece,0.00229007776588238,0.0021742866872288234,0.004464364453111203,0.0
6,base_lr_profile,auc,0.0041953332094789575,-0.006870861378197091,-0.002675528168718133,0.0
6,base_lr_profile,pr_auc_risk,0.05348657661845874,-0.02570470981660794,0.027781866801850796,0.0
6,base_lr_profile,brier,0.004383497547472581,0.0011604792916106582,0.0055439768390832395,0.0
6,base_lr_profile,ece,-0.0007046110584188921,0.004549270471759795,0.0038446594133409034,8.673617379884035e-19
6,base_lr_weekly,auc,0.03325786333495401,-0.009074643922696524,0.024183219412257484,0.0
6,base_lr_weekly,pr_auc_risk,0.07268171233655629,-0.019605837271697957,0.053075875064858336,0.0
6,base_lr_weekly,brier,-0.011818424456923216,0.002757793539604675,-0.00906063091731854,0.0
6,base_lr_weekly,ece,-0.014426864289702836,0.002416160444066534,-0.012010703845636302,0.0
6,base_rf_entropy,auc,0.03894291050182752,-0.008086444626024758,0.030856465875802763,0.0
6,base_rf_entropy,pr_auc_risk,0.0935389854808682,-0.021769568367681513,0.07176941711318668,0.0
6,base_rf_entropy,brier,-0.01419290679632193,0.002427793375638379,-0.011765113420683551,0.0
6,base_rf_entropy,ece,-0.01290351435904686,0.001025860089954124,-0.011877654269092736,0.0
6,base_rf_gini,auc,0.038888122302789374,-0.008071256406254945,0.03081686589653443,0.0
6,base_rf_gini,pr_auc_risk,0.09355197180982572,-0.021628651912253938,0.07192331989757178,0.0
6,base_rf_gini,brier,-0.014166848469106888,0.002420309492477568,-0.01174653897662932,0.0
6,base_rf_gini,ece,-0.012645231509395713,0.0010794670702209963,-0.011565764439174717,0.0
6,base_svm,auc,0.02629765700302783,-0.008593829166246625,0.017703827836781205,0.0
6,base_svm,pr_auc_risk,0.0736017213814586,-0.022587330141082607,0.05101439124037599,0.0
6,base_svm,brier,-0.0020770507897657775,0.0015537703988545426,-0.0005232803909112349,0.0
6,base_svm,ece,0.01986702106069495,0.0002217656399871315,0.020088786700682083,0.0
6,flat_hgb,auc,0.03297631713120036,-0.008003808780945698,0.024972508350254663,0.0
6,flat_hgb,pr_auc_risk,0.08682359244676424,-0.01773798790874842,0.06908560453801582,0.0
6,flat_hgb,brier,-0.011209390618111673,0.0020864212971873353,-0.009122969320924337,0.0
6,flat_hgb,ece,-0.021018059750623007,0.0006289201544928021,-0.020389139596130208,-3.469446951953614e-18
6,stack_7_full,auc,0.035014557937332436,-0.006864584426484743,0.028149973510847692,0.0
6,stack_7_full,pr_auc_risk,0.07759798809355883,-0.016212014202849734,0.0613859738907091,0.0
6,stack_7_full,brier,-0.012857966813331442,0.002063051707209815,-0.010794915106121628,0.0
6,stack_7_full,ece,-0.004717952927977552,0.000639651662086598,-0.004078301265890954,0.0
6,temporal_hgb,auc,0.03803353423473893,-0.00863683597370929,0.02939669826102964,0.0
6,temporal_hgb,pr_auc_risk,0.09388017978273516,-0.020271081456815943,0.07360909832591922,0.0
6,temporal_hgb,brier,-0.012035800533746727,0.0021750412842228978,-0.009860759249523829,0.0
6,temporal_hgb,ece,-0.014115733015972165,0.0007123808636105618,-0.013403352152361603,0.0
8,base_dffnn,auc,0.042676670016253915,-0.00700825711996339,0.035668412896290524,0.0
8,base_dffnn,pr_auc_risk,0.08602010498226859,-0.015592392729927296,0.07042771225234129,0.0
8,base_dffnn,brier,-0.01684628743183668,0.0021354727344314872,-0.014710814697405192,0.0
8,base_dffnn,ece,-0.0059304517162365265,0.0008532124902812573,-0.005077239225955269,0.0
8,base_knn,auc,0.03925825666457755,-0.008857396410608842,0.03040086025396871,0.0
8,base_knn,pr_auc_risk,0.09518827178855421,-0.02104719771717911,0.0741410740713751,0.0
8,base_knn,brier,-0.010648165671471685,0.002271656311102613,-0.008376509360369072,0.0
8,base_knn,ece,-0.0003943409064501727,-0.0012059788774843386,-0.0016003197839345113,0.0
8,base_lr_clickstream,auc,0.032320023100975925,-0.009115204520591835,0.02320481858038409,0.0
8,base_lr_clickstream,pr_auc_risk,0.08950547196130781,-0.0284737884695912,0.061031683491716615,0.0
8,base_lr_clickstream,brier,-0.010214333624696509,0.0026436998842592485,-0.00757063374043726,0.0
8,base_lr_clickstream,ece,3.080039816158106e-05,0.0018760515556788884,0.0019068519538404695,0.0
8,base_lr_profile,auc,0.003704635657908406,-0.0072073427198731665,-0.0035027070619647604,0.0
8,base_lr_profile,pr_auc_risk,0.06436884845070334,-0.02762524750572143,0.03674360094498191,0.0
8,base_lr_profile,brier,0.006159855463498898,0.0013059434372954398,0.007465798900794338,0.0
8,base_lr_profile,ece,-0.0003148741840734576,0.004921053991913043,0.004606179807839585,0.0
8,base_lr_weekly,auc,0.03995620270540684,-0.007759582277827526,0.032196620427579314,0.0
8,base_lr_weekly,pr_auc_risk,0.08832699671367283,-0.017031498304867387,0.07129549840880545,0.0
8,base_lr_weekly,brier,-0.015255143639716057,0.0025852204101866894,-0.012669923229529367,0.0
8,base_lr_weekly,ece,-0.011726897409261833,0.002405258894830113,-0.00932163851443172,0.0
8,base_rf_entropy,auc,0.04275482779529888,-0.007122698211659395,0.03563212958363948,0.0
8,base_rf_entropy,pr_auc_risk,0.08698028705822702,-0.015737803567395348,0.07124248349083168,0.0
8,base_rf_entropy,brier,-0.01691442875992817,0.0022210011760007975,-0.014693427583927374,0.0
8,base_rf_entropy,ece,-0.005700352371277823,0.00102512766623164,-0.004675224705046183,0.0
8,base_rf_gini,auc,0.04272805033694871,-0.0071282185671640574,0.03559983176978465,0.0
8,base_rf_gini,pr_auc_risk,0.08706635252318651,-0.01579303390949094,0.07127331861369557,0.0
8,base_rf_gini,brier,-0.016916758425257278,0.0022291158938290007,-0.014687642531428277,0.0
8,base_rf_gini,ece,-0.005875587689786774,0.0010754671048438386,-0.004800120584942936,0.0
8,base_svm,auc,0.031487470452793875,-0.007910174011416637,0.023577296441377238,0.0
8,base_svm,pr_auc_risk,0.08618449763701297,-0.022769506291678954,0.06341499134533402,0.0
8,base_svm,brier,-0.00493518690426481,0.0017108680975770896,-0.0032243188066877204,0.0
8,base_svm,ece,0.014178786345449348,0.0021970271421204585,0.016375813487569807,0.0
8,flat_hgb,auc,0.04098327817355146,-0.007804385389801993,0.03317889278374947,0.0
8,flat_hgb,pr_auc_risk,0.09485107319008262,-0.01753995099740896,0.07731112219267366,0.0
8,flat_hgb,brier,-0.014771049299120653,0.002239532592911639,-0.012531516706209014,0.0
8,flat_hgb,ece,-0.014548829950538265,0.0006817530180994787,-0.013867076932438788,-1.734723475976807e-18
8,stack_7_full,auc,0.038766316564717185,-0.006420480582071619,0.032345835982645565,0.0
8,stack_7_full,pr_auc_risk,0.07795751682490426,-0.014025069645720312,0.06393244717918395,0.0
8,stack_7_full,brier,-0.015610587913739288,0.002010379376813462,-0.013600208536925826,0.0
8,stack_7_full,ece,-0.002251860882343499,0.00045340691515440533,-0.0017984539671890938,0.0
8,temporal_hgb,auc,0.042562403163819706,-0.007151604257505939,0.03541079890631377,0.0
8,temporal_hgb,pr_auc_risk,0.09191639311765609,-0.014975025494145255,0.07694136762351084,0.0
8,temporal_hgb,brier,-0.015272540437260368,0.0020640742177604476,-0.01320846621949992,0.0
8,temporal_hgb,ece,0.0011757880088108501,0.00027546798603943906,0.0014512559948502892,0.0
10,base_dffnn,auc,0.048513326992984995,-0.007698600140220058,0.04081472685276494,0.0
10,base_dffnn,pr_auc_risk,0.09357187638583114,-0.016269852480534308,0.07730202390529683,0.0
10,base_dffnn,brier,-0.019300308232398714,0.0026448664040629594,-0.016655441828335754,0.0
10,base_dffnn,ece,-0.0072728894284222086,0.0008930130039655794,-0.006379876424456629,0.0
10,base_knn,auc,0.04657550473844713,-0.00855722666284875,0.03801827807559838,0.0
10,base_knn,pr_auc_risk,0.10244451407286231,-0.02018889602003915,0.08225561805282317,0.0
10,base_knn,brier,-0.015829351689131896,0.002773638980783061,-0.013055712708348835,0.0
10,base_knn,ece,0.00019941900082250455,9.751363447282543e-05,0.00029693263529533,0.0
10,base_lr_clickstream,auc,0.045337137118948434,-0.008786789232639258,0.036550347886309176,0.0
10,base_lr_clickstream,pr_auc_risk,0.10761287759288812,-0.024924345390502534,0.08268853220238559,0.0
10,base_lr_clickstream,brier,-0.015554928691608239,0.0028570574167223334,-0.012697871274885905,0.0
10,base_lr_clickstream,ece,-0.007173261182618927,0.0009159489643279645,-0.006257312218290963,0.0
10,base_lr_profile,auc,0.0035627451171217905,-0.00749664009782508,-0.00393389498070329,0.0
10,base_lr_profile,pr_auc_risk,0.07446777456179199,-0.02943212237443904,0.04503565218735295,0.0
10,base_lr_profile,brier,0.007866929430954975,0.0015636910616261546,0.00943062049258113,0.0
10,base_lr_profile,ece,0.0002999960441577923,0.004615690786852282,0.004915686831010076,1.734723475976807e-18
10,base_lr_weekly,auc,0.055362232592705396,-0.009215962045290904,0.04614627054741449,0.0
10,base_lr_weekly,pr_auc_risk,0.10578230525191462,-0.020684259434209873,0.08509804581770475,0.0
10,base_lr_weekly,brier,-0.02156749985830314,0.003056144203109429,-0.018511355655193712,0.0
10,base_lr_weekly,ece,-0.01697824522532789,0.0017320656761768763,-0.015246179549151015,0.0
10,base_rf_entropy,auc,0.045471538863772754,-0.00714211597544262,0.038329422888330134,0.0
10,base_rf_entropy,pr_auc_risk,0.08877602454932593,-0.015195542337303136,0.07358048221202279,0.0
10,base_rf_entropy,brier,-0.01863371597251172,0.0025281708821718457,-0.016105545090339873,0.0
10,base_rf_entropy,ece,-0.006040551746550006,0.0007904855417055628,-0.005250066204844443,0.0
10,base_rf_gini,auc,0.04562225746183063,-0.0071753315054143285,0.0384469259564163,0.0
10,base_rf_gini,pr_auc_risk,0.0890044210124043,-0.015270153979966561,0.07373426703243774,0.0
10,base_rf_gini,brier,-0.01867622640256071,0.002538504211778689,-0.016137722190782022,0.0
10,base_rf_gini,ece,-0.0065234425060240395,0.0008646552790386314,-0.005658787226985408,0.0
10,base_svm,auc,0.04496274030157826,-0.008500663047610324,0.03646207725396794,0.0
10,base_svm,pr_auc_risk,0.11003362735869865,-0.022727878329101225,0.08730574902959742,0.0
10,base_svm,brier,-0.011092192903376721,0.002254967457475457,-0.008837225445901264,0.0
10,base_svm,ece,0.01686258943021674,-0.0022195174957987326,0.014643071934418009,0.0
10,flat_hgb,auc,0.04366068339864915,-0.0077903249839564315,0.035870358414692716,0.0
10,flat_hgb,pr_auc_risk,0.10142458767080226,-0.019546767068748416,0.08187782060205384,0.0
10,flat_hgb,brier,-0.0175027259317284,0.002720499891263495,-0.014782226040464905,0.0
10,flat_hgb,ece,-0.012589327480392579,0.0006887693651465125,-0.011900558115246066,0.0
10,stack_7_full,auc,0.0415220782880944,-0.006460405393131308,0.03506167289496309,0.0
10,stack_7_full,pr_auc_risk,0.08170925063922618,-0.013849506097898534,0.06785974454132765,0.0
10,stack_7_full,brier,-0.017421613842846503,0.0023682689655506184,-0.015053344877295885,0.0
10,stack_7_full,ece,0.0010572738334661286,0.00010300710578226967,0.0011602809392483983,0.0
10,temporal_hgb,auc,0.04585536789375083,-0.0071764400859172794,0.03867892780783355,0.0
10,temporal_hgb,pr_auc_risk,0.08965346490664905,-0.01492218151700575,0.0747312833896433,0.0
10,temporal_hgb,brier,-0.018233864034300898,0.002504238540245146,-0.01572962549405575,0.0
10,temporal_hgb,ece,-0.0012171844706953244,0.00021420313119720896,-0.0010029813394981154,0.0
12,base_dffnn,auc,0.050977228274669384,-0.0077303006840097055,0.04324692759065968,0.0
12,base_dffnn,pr_auc_risk,0.09967720908462674,-0.016413534323586665,0.08326367476104007,0.0
12,base_dffnn,brier,-0.019918391910838995,0.0026103520244139117,-0.017308039886425083,0.0
12,base_dffnn,ece,-0.009275453300354317,0.0008657244093885734,-0.008409728890965744,0.0
12,base_knn,auc,0.05017165905321386,-0.009226777573377143,0.040944881479836714,0.0
12,base_knn,pr_auc_risk,0.11361370278886185,-0.02213994513734452,0.09147375765151733,0.0
12,base_knn,brier,-0.01614137661035904,0.0028666206380551507,-0.01327475597230389,0.0
12,base_knn,ece,-0.013298173736268508,0.0004382222394962894,-0.012859951496772219,0.0
12,base_lr_clickstream,auc,0.047001078336705415,-0.009003230046011335,0.03799784829069408,0.0
12,base_lr_clickstream,pr_auc_risk,0.11531410609124815,-0.026332323678585234,0.08898178241266291,0.0
12,base_lr_clickstream,brier,-0.015696386664965326,0.002877617946836164,-0.012818768718129162,0.0
12,base_lr_clickstream,ece,-0.011935369104148979,0.00121585730385345,-0.010719511800295529,0.0
12,base_lr_profile,auc,0.002133762451149268,-0.0075640258850300235,-0.005430263433880755,0.0
12,base_lr_profile,pr_auc_risk,0.08109838632394262,-0.030023207518873607,0.05107517880506901,0.0
12,base_lr_profile,brier,0.00971204146207326,0.0015430244339977306,0.01125506589607099,0.0
12,base_lr_profile,ece,0.0005285241993114725,0.00465448530213656,0.005183009501448031,-8.673617379884035e-19
12,base_lr_weekly,auc,0.05559624043307798,-0.00863519031738702,0.04696105011569096,0.0
12,base_lr_weekly,pr_auc_risk,0.10663926153882497,-0.01821900417037109,0.08842025736845388,0.0
12,base_lr_weekly,brier,-0.020536793997962585,0.0028041811181888365,-0.01773261287977375,0.0
12,base_lr_weekly,ece,-0.008673187825985175,0.0014439357148822093,-0.007229252111102966,0.0
12,base_rf_entropy,auc,0.04884990452436472,-0.007408821281808142,0.041441083242556576,0.0
12,base_rf_entropy,pr_auc_risk,0.09656596310089005,-0.015829305437952967,0.08073665766293708,0.0
12,base_rf_entropy,brier,-0.019569368025128306,0.0025539813315723775,-0.01701538669355593,0.0
12,base_rf_entropy,ece,-0.010395050502606754,0.000944926953127076,-0.009450123549479678,0.0
12,base_rf_gini,auc,0.04910112867395422,-0.007453831173394099,0.04164729750056012,0.0
12,base_rf_gini,pr_auc_risk,0.09691017879026542,-0.015953840408546305,0.08095633838171912,0.0
12,base_rf_gini,brier,-0.01962875819589084,0.002565578440942712,-0.01706317975494813,0.0
12,base_rf_gini,ece,-0.010701479925047663,0.0009967103986599328,-0.00970476952638773,0.0
12,base_svm,auc,0.04711664104966412,-0.008633425714372811,0.03848321533529131,0.0
12,base_svm,pr_auc_risk,0.11570784054737554,-0.022820619549278054,0.09288722099809749,0.0
12,base_svm,brier,-0.01068302383512805,0.002191908969358891,-0.008491114865769159,0.0
12,base_svm,ece,0.016806512411747878,-0.0022860553732832432,0.014520457038464635,0.0
12,flat_hgb,auc,0.046992624520519166,-0.00823270294655093,0.03875992157396824,0.0
12,flat_hgb,pr_auc_risk,0.10990011784802528,-0.020338652297874127,0.08956146555015115,0.0
12,flat_hgb,brier,-0.01837008371083225,0.0028052339867252196,-0.01556484972410703,0.0
12,flat_hgb,ece,-0.014157102797072258,0.0008996488142518286,-0.01325745398282043,0.0
12,stack_7_full,auc,0.043645884692425974,-0.006469605781989407,0.037176278910436567,0.0
12,stack_7_full,pr_auc_risk,0.08774274386891195,-0.01417059571314544,0.07357214815576651,0.0
12,stack_7_full,brier,-0.018216897598894763,0.0023495216072670216,-0.01586737599162774,0.0
12,stack_7_full,ece,-0.0003400550017565538,0.0001721907867548618,-0.000167864215001692,0.0
12,temporal_hgb,auc,0.04907756762278226,-0.0074154530800326635,0.041662114542749595,0.0
12,temporal_hgb,pr_auc_risk,0.09727882799578974,-0.015515111803637294,0.08176371619215245,0.0
12,temporal_hgb,brier,-0.01891789133773107,0.002514843634514638,-0.016403047703216433,0.0
12,temporal_hgb,ece,-0.0026755206847354496,0.0002606145489951351,-0.0024149061357403145,0.0
14,base_dffnn,auc,0.05083464517202502,-0.007189107503437153,0.043645537668587864,0.0
14,base_dffnn,pr_auc_risk,0.09803765318250995,-0.01539574919948683,0.08264190398302312,0.0
14,base_dffnn,brier,-0.022210748855541015,0.00260948353953451,-0.019601265316006505,0.0
14,base_dffnn,ece,-0.014918165542021987,0.0012803274355535563,-0.01363783810646843,0.0
14,base_knn,auc,0.04690035820403504,-0.007955880408272997,0.038944477795762045,0.0
14,base_knn,pr_auc_risk,0.109785948296306,-0.020563658039298993,0.08922229025700701,0.0
14,base_knn,brier,-0.015538367836285913,0.002669853139309966,-0.012868514696975947,0.0
14,base_knn,ece,0.0007507315096373784,0.00020334304300511329,0.0009540745526424917,0.0
14,base_lr_clickstream,auc,0.04853361569279824,-0.008629783057634455,0.03990383263516378,0.0
14,base_lr_clickstream,pr_auc_risk,0.11763429024277594,-0.02476523017498311,0.09286906006779283,0.0
14,base_lr_clickstream,brier,-0.016456196881996038,0.0027986445982676744,-0.013657552283728364,0.0
14,base_lr_clickstream,ece,-0.010889762908499474,0.0010137852219291067,-0.009875977686570368,0.0
14,base_lr_profile,auc,0.002263167957283596,-0.007735099120563138,-0.005471931163279542,0.0
14,base_lr_profile,pr_auc_risk,0.09033450961278167,-0.03128506267347708,0.059049446939304584,0.0
14,base_lr_profile,brier,0.011587587284300746,0.0015523025870604612,0.013139889871361207,0.0
14,base_lr_profile,ece,0.00104175956309481,0.004726683981154987,0.005768443544249796,-8.673617379884035e-19
14,base_lr_weekly,auc,0.055497776415924516,-0.008136533465112283,0.04736124295081223,0.0
14,base_lr_weekly,pr_auc_risk,0.1024918111365275,-0.01677433820785479,0.08571747292867271,0.0
14,base_lr_weekly,brier,-0.022259456391115165,0.0027655907937371715,-0.019493865597377993,0.0
14,base_lr_weekly,ece,-0.01476784949410731,0.001728040381922577,-0.013039809112184733,0.0
14,base_rf_entropy,auc,0.04936773665984229,-0.006965355697808706,0.04240238096203358,0.0
14,base_rf_entropy,pr_auc_risk,0.09871580381715017,-0.01566013352597495,0.08305567029117522,0.0
14,base_rf_entropy,brier,-0.021659856204259503,0.002565623188892835,-0.01909423301536667,0.0
14,base_rf_entropy,ece,-0.01612331053714276,0.0013084625578342751,-0.014814847979308484,0.0
14,base_rf_gini,auc,0.049940620522249735,-0.007050717874026835,0.0428899026482229,0.0
14,base_rf_gini,pr_auc_risk,0.09884568189331089,-0.01565336015055807,0.08319232174275282,0.0
14,base_rf_gini,brier,-0.021843250682544224,0.0025910010872118583,-0.019252249595332366,0.0
14,base_rf_gini,ece,-0.017132316742901714,0.0014106900987781584,-0.015721626644123556,0.0
14,base_svm,auc,0.04949572971321681,-0.008314965028109023,0.041180764685107785,0.0
14,base_svm,pr_auc_risk,0.11906530245347019,-0.021453751934204568,0.09761155051926562,0.0
14,base_svm,brier,-0.011330267917261272,0.0020847501970478882,-0.009245517720213384,0.0
